service_id,date,exception_type
1936699,20151007,1
1936699,20151008,1
1936699,20151009,1
1936699,20151012,1
1936699,20151013,1
1936699,20151014,1
1936699,20151015,1
1936699,20151016,1
1936699,20151102,1
1936699,20151103,1
1936699,20151104,1
1936699,20151105,1
1936699,20151106,1
1936699,20151109,1
1936699,20151110,1
1936699,20151112,1
1936699,20151113,1
1936699,20151116,1
1936699,20151117,1
1936699,20151118,1
1936699,20151119,1
1936699,20151120,1
1936699,20151123,1
1936699,20151124,1
1936699,20151125,1
1936699,20151126,1
1936699,20151127,1
1936699,20151130,1
1936699,20151201,1
1936699,20151202,1
1936699,20151203,1
1936699,20151204,1
1936699,20151207,1
1936699,20151208,1
1936699,20151209,1
1936699,20151210,1
1936699,20151211,1
1936699,20151214,1
1936699,20151215,1
1936699,20151216,1
1936699,20151217,1
1936699,20151218,1
11936698,20151112,1
11936698,20151207,1
11936698,20151214,1
11936698,20151221,1
11936699,20151008,1
11936699,20151009,1
11936699,20151010,1
11936699,20151013,1
11936699,20151014,1
11936699,20151015,1
11936699,20151016,1
11936699,20151017,1
11936699,20151103,1
11936699,20151104,1
11936699,20151105,1
11936699,20151106,1
11936699,20151107,1
11936699,20151110,1
11936699,20151111,1
11936699,20151113,1
11936699,20151114,1
11936699,20151117,1
11936699,20151118,1
11936699,20151119,1
11936699,20151120,1
11936699,20151121,1
11936699,20151124,1
11936699,20151125,1
11936699,20151126,1
11936699,20151127,1
11936699,20151128,1
11936699,20151201,1
11936699,20151202,1
11936699,20151203,1
11936699,20151204,1
11936699,20151205,1
11936699,20151208,1
11936699,20151209,1
11936699,20151210,1
11936699,20151211,1
11936699,20151212,1
11936699,20151215,1
11936699,20151216,1
11936699,20151217,1
11936699,20151218,1
11936699,20151219,1
11936697,20151012,1
11936697,20151019,1
11936697,20151026,1
11936697,20151102,1
11936697,20151109,1
11936697,20151116,1
11936697,20151123,1
11936697,20151130,1
11936697,20151226,1
11936697,20151228,1
1936707,20151019,1
1936707,20151020,1
1936707,20151021,1
1936707,20151022,1
1936707,20151023,1
1936707,20151026,1
1936707,20151027,1
1936707,20151028,1
1936707,20151029,1
1936707,20151030,1
1936707,20151221,1
1936707,20151222,1
1936707,20151223,1
1936707,20151224,1
1936707,20151228,1
1936707,20151229,1
1936707,20151230,1
1936707,20151231,1
1936697,20151011,1
1936697,20151018,1
1936697,20151025,1
1936697,20151101,1
1936697,20151108,1
1936697,20151115,1
1936697,20151122,1
1936697,20151129,1
1936697,20151225,1
1936697,20151227,1
1936698,20151111,1
1936698,20151206,1
1936698,20151213,1
1936698,20151220,1
1936701,20151010,1
1936701,20151017,1
1936701,20151024,1
1936701,20151031,1
1936701,20151107,1
1936701,20151114,1
1936701,20151121,1
1936701,20151128,1
1936701,20151205,1
1936701,20151212,1
1936701,20151219,1
1936701,20151226,1
1936702,20151111,1
1936702,20151206,1
1936702,20151213,1
1936702,20151220,1
11936700,20151020,1
11936700,20151021,1
11936700,20151022,1
11936700,20151023,1
11936700,20151024,1
11936700,20151027,1
11936700,20151028,1
11936700,20151029,1
11936700,20151030,1
11936700,20151031,1
11936700,20151222,1
11936700,20151223,1
11936700,20151224,1
11936700,20151225,1
11936700,20151229,1
11936700,20151230,1
11936700,20151231,1
11936700,20160101,1
1936700,20151019,1
1936700,20151020,1
1936700,20151021,1
1936700,20151022,1
1936700,20151023,1
1936700,20151026,1
1936700,20151027,1
1936700,20151028,1
1936700,20151029,1
1936700,20151030,1
1936700,20151221,1
1936700,20151222,1
1936700,20151223,1
1936700,20151224,1
1936700,20151228,1
1936700,20151229,1
1936700,20151230,1
1936700,20151231,1
11936701,20151011,1
11936701,20151018,1
11936701,20151025,1
11936701,20151101,1
11936701,20151108,1
11936701,20151115,1
11936701,20151122,1
11936701,20151129,1
11936701,20151206,1
11936701,20151213,1
11936701,20151220,1
11936701,20151227,1
1936705,20151007,1
1936705,20151008,1
1936705,20151009,1
1936705,20151012,1
1936705,20151013,1
1936705,20151014,1
1936705,20151015,1
1936705,20151016,1
1936705,20151102,1
1936705,20151103,1
1936705,20151104,1
1936705,20151105,1
1936705,20151106,1
1936705,20151109,1
1936705,20151110,1
1936705,20151112,1
1936705,20151113,1
1936705,20151116,1
1936705,20151117,1
1936705,20151118,1
1936705,20151119,1
1936705,20151120,1
1936705,20151123,1
1936705,20151124,1
1936705,20151125,1
1936705,20151126,1
1936705,20151127,1
1936705,20151130,1
1936705,20151201,1
1936705,20151202,1
1936705,20151203,1
1936705,20151204,1
1936705,20151207,1
1936705,20151208,1
1936705,20151209,1
1936705,20151210,1
1936705,20151211,1
1936705,20151214,1
1936705,20151215,1
1936705,20151216,1
1936705,20151217,1
1936705,20151218,1
1936706,20151019,1
1936706,20151020,1
1936706,20151021,1
1936706,20151022,1
1936706,20151023,1
1936706,20151026,1
1936706,20151027,1
1936706,20151028,1
1936706,20151029,1
1936706,20151030,1
1936706,20151221,1
1936706,20151222,1
1936706,20151223,1
1936706,20151224,1
1936706,20151228,1
1936706,20151229,1
1936706,20151230,1
1936706,20151231,1
1936703,20151007,1
1936703,20151008,1
1936703,20151009,1
1936703,20151012,1
1936703,20151013,1
1936703,20151014,1
1936703,20151015,1
1936703,20151016,1
1936703,20151102,1
1936703,20151103,1
1936703,20151104,1
1936703,20151105,1
1936703,20151106,1
1936703,20151109,1
1936703,20151110,1
1936703,20151112,1
1936703,20151113,1
1936703,20151116,1
1936703,20151117,1
1936703,20151118,1
1936703,20151119,1
1936703,20151120,1
1936703,20151123,1
1936703,20151124,1
1936703,20151125,1
1936703,20151126,1
1936703,20151127,1
1936703,20151130,1
1936703,20151201,1
1936703,20151202,1
1936703,20151203,1
1936703,20151204,1
1936703,20151207,1
