from_stop_id,to_stop_id,transfer_type,min_transfer_time
3741082,5355369,2,17
5355365,3900959,2,29
3741082,5355368,2,70
5355367,4574176,2,19
2243,5355369,2,201
5355345,3813331,2,46
5355374,4574168,2,11
2243,5355368,2,254
5355374,4574167,2,36
5355366,4574175,2,19
5355359,3900962,2,126
5355372,4574169,2,130
5355373,4758957,2,54
5355367,4758966,2,19
5355371,4574172,2,21
5355368,3900943,2,136
5355379,4574164,2,46
5355368,3900942,2,121
5355368,3900941,2,54
5355383,5150623,2,83
4658156,5355345,2,36
5355368,3900940,2,74
5355382,4211772,2,46
4658156,5355344,2,34
1918,5355369,2,201
1918,5355368,2,254
5355378,4758953,2,46
5355361,3901291,2,198
5355344,4035819,2,78
5355372,5150188,2,141
4996940,5355354,2,93
5355361,3901292,2,198
4658206,5355345,2,36
4658206,5355344,2,34
5355393,3900933,2,13
5355344,3887739,2,22
5355393,3900932,2,133
5355361,3900962,2,110
5355361,3900961,2,13
5355382,1692060,2,216
5355380,5150654,2,140
5355382,1692061,2,216
5355380,5150655,2,110
5355382,5150656,2,58
5355381,5157421,2,116
5355382,5150657,2,46
5355381,5157420,2,117
5355366,3900939,2,19
5355373,5150186,2,96
5355381,5150655,2,116
5355381,5150654,2,117
5355392,3900936,2,8
5355369,4574174,2,54
5355359,3901291,2,199
5355359,3901292,2,199
4658157,5355344,2,15
5355353,4035705,2,135
5355353,4035704,2,117
5355376,5150187,2,112
4000536,5355370,2,21
5355376,5150188,2,106
5355373,4574170,2,130
5355344,1744,2,198
4658207,5355344,2,15
5355344,3972545,2,15
5355381,5150622,2,117
5355344,2422,2,198
5355344,3972544,2,33
4996938,5355353,2,117
5355376,4574165,2,12
4996938,5355352,2,107
5355362,3900935,2,12
4016706,5355390,2,134
5355366,4758965,2,19
5355377,4758956,2,12
5355360,3901291,2,207
5355360,3901292,2,207
5355371,4758962,2,21
5355380,5157420,2,140
5355374,4758957,2,139
5355345,4035819,2,92
5355370,4574171,2,21
5355393,3908823,2,13
5355345,3972544,2,40
5355363,3900934,2,12
5355380,5157421,2,110
5355383,4017007,2,37
5355370,4758961,2,21
5355375,4758960,2,134
5355360,3900962,2,124
5355388,5091990,2,130
5355389,4016554,2,101
5355395,4035706,2,21
5355377,4574166,2,12
5355375,4574170,2,134
5355368,4758963,2,54
5355388,4016554,2,130
5355391,3900937,2,29
5355393,3901291,2,210
5355361,3900932,2,119
5355393,3901292,2,210
5355382,5150623,2,58
5355379,4758954,2,46
4000535,5355371,2,21
5355367,3900938,2,19
4996940,5355395,2,21
5355360,3908822,2,13
5355360,3908821,2,13
5355390,5091991,2,134
5355390,4016555,2,134
5355390,5091990,2,28
5355364,3900960,2,8
5355380,5150622,2,140
5355383,1692061,2,197
5355383,1692060,2,197
5355390,4016554,2,28
5355389,5091990,2,101
3741081,5355368,2,74
5355374,5150186,2,98
3741081,5355369,2,29
5355383,4211773,2,46
5355352,4035705,2,134
5355375,4574168,2,138
5355352,4035704,2,107
5355375,4574169,2,54
5355369,5150192,2,17
5355369,5150191,2,29
5355375,4574167,2,103
5355372,4758957,2,134
5355372,4758959,2,130
5355369,3900940,2,29
5355345,1744,2,192
5355378,4574163,2,46
5355391,3908824,2,29
5355354,4035707,2,108
5355377,5150187,2,100
5355376,4758955,2,12
5355377,5150188,2,95
5355359,3900932,2,120
5355375,5150185,2,139
4000533,5355369,2,54
5355375,5150186,2,41
5355354,4035706,2,93
4000534,5355368,2,70
4000534,5355369,2,17
5355389,4016602,2,18
4996941,5355354,2,108
5355389,4016601,2,18
5355382,5157423,2,46
5355368,5150194,2,136
5355368,5150193,2,121
5355368,5150192,2,70
5355368,5150191,2,74
5355360,3900932,2,117
5355345,3887739,2,25
5355383,4914774,2,46
5355375,4758959,2,54
5355383,5157422,2,83
4016705,5355390,2,28
5355368,4574173,2,54
5355375,4758958,2,139
4016705,5355389,2,101
4016705,5355388,2,130
5355345,2422,2,192
5355383,5150656,2,83
5355382,4017007,2,82
4996939,5355352,2,134
4996939,5355353,2,135
5355393,3900962,2,124
5355390,4016602,2,126
5355390,4016601,2,126
5355373,4758960,2,130
5355382,5157422,2,58
5355369,4758964,2,54
5355344,3813331,2,35
