service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1984296,0,0,0,0,0,0,0,20151007,20151218
1984297,0,0,0,0,0,0,0,20151010,20151219
1984298,0,0,0,0,0,0,0,20151011,20151213
1984299,0,0,0,0,0,0,0,20151007,20151218
11984295,0,0,0,0,0,0,0,20151012,20151214
11961855,0,0,0,0,0,0,0,20151020,20160101
11961854,0,0,0,0,0,0,0,20151019,20151228
11984296,0,0,0,0,0,0,0,20151008,20151219
11984297,0,0,0,0,0,0,0,20151011,20151220
11984298,0,0,0,0,0,0,0,20151012,20151214
11961859,0,0,0,0,0,0,0,20151019,20151228
11961858,0,0,0,0,0,0,0,20151018,20151227
11961857,0,0,0,0,0,0,0,20151020,20160101
11961856,0,0,0,0,0,0,0,20151018,20151227
1984295,0,0,0,0,0,0,0,20151011,20151213
11984300,0,0,0,0,0,0,0,20151011,20151220
1961857,0,0,0,0,0,0,0,20151019,20151231
1984300,0,0,0,0,0,0,0,20151010,20151219
1961858,0,0,0,0,0,0,0,20151017,20151226
11984299,0,0,0,0,0,0,0,20151008,20151219
1961859,0,0,0,0,0,0,0,20151018,20151227
1961854,0,0,0,0,0,0,0,20151018,20151227
1961855,0,0,0,0,0,0,0,20151019,20151231
1961856,0,0,0,0,0,0,0,20151017,20151226
