from_stop_id,to_stop_id,transfer_type,min_transfer_time
3757957,3759060,2,121
3759067,4890558,2,37
3757957,3759061,2,90
3764261,3759053,2,114
3759066,4472892,2,37
4377217,3759109,2,19
4377217,3759108,2,19
3757977,3759079,2,66
4376586,3759091,2,135
4378171,3759108,2,22
4376586,3759090,2,144
3757970,3759074,2,45
3759071,4472888,2,18
4378171,3759109,2,22
3759098,4364131,2,64
4376586,3759092,2,82
3757968,3759072,2,18
3764865,3759060,2,31
4378183,3759092,2,67
4378230,3759095,2,119
4378183,3759091,2,89
3757959,3759060,2,31
4378183,3759090,2,95
3759055,4770089,2,18
3759080,4890639,2,66
3759072,4890635,2,18
3757973,3759075,2,59
4439602,3759109,2,16
4377196,3759089,2,141
4378133,3759112,2,19
4439602,3759108,2,16
5221846,3759113,2,117
4378134,3759094,2,53
3759071,4373695,2,24
3759071,4373694,2,36
3759068,4890561,2,84
4377615,3759087,2,72
4377615,3759088,2,59
3759062,4770081,2,35
3759061,4472899,2,31
4378215,3759099,2,108
4314750,3759055,2,18
3759072,4890643,2,51
3759067,4472893,2,37
3732177,3759108,2,10
4378137,3759097,2,45
4378137,3759096,2,65
4314750,3759054,2,75
3732177,3759109,2,10
4035056,3759046,2,31
3757960,3759063,2,35
5221906,5221903,2,31
3759060,4770083,2,31
3764872,3759070,2,84
3759082,4373700,2,22
5231346,3759071,2,36
5231346,3759072,2,54
3759079,4890642,2,81
3764866,3759063,2,35
4378223,3759105,2,62
3764882,3759080,2,66
4378170,3759109,2,22
3759055,4770090,2,29
3759065,4890556,2,17
5221902,5221909,2,31
3764868,3759065,2,17
3764869,3759064,2,17
3757967,3759068,2,84
4378225,3759108,2,22
4378225,3759109,2,22
5231359,3759071,2,18
4378226,3759108,2,22
4378226,3759109,2,22
3764875,3759071,2,18
3764879,3759075,2,59
4376558,3759112,2,67
5221842,3759090,2,15
4378170,3759108,2,22
3759072,4373695,2,43
3759078,4890638,2,72
3759072,4373694,2,54
3759067,4770078,2,37
5221903,5221908,2,31
3764876,3759074,2,45
3757965,3759066,2,37
