service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
11936672,0,0,0,0,0,0,0,20151011,20151129
1936672,0,0,0,0,0,0,0,20151010,20151128
11936673,0,0,0,0,0,0,0,20151025,20151101
1936671,0,0,0,0,0,0,0,20151007,20151127
1936670,0,0,0,0,0,0,0,20151012,20151123
11936668,0,0,0,0,0,0,0,20151012,20151123
1936673,0,0,0,0,0,0,0,20151024,20151031
1936669,0,0,0,0,0,0,0,20151019,20151030
11936669,0,0,0,0,0,0,0,20151020,20151031
1936668,0,0,0,0,0,0,0,20151011,20151122
11936670,0,0,0,0,0,0,0,20151013,20151124
11936671,0,0,0,0,0,0,0,20151008,20151128
