trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
1019366681205803,09:17:00,09:17:00,3749739,1,,
1019366681205803,09:18:00,09:18:00,3749741,2,,
1019366681205803,09:19:00,09:19:00,3749743,3,,
1019366681205803,09:21:00,09:21:00,3749745,4,,
1019366681205803,09:23:00,09:23:00,3749747,5,,
1019366681205803,09:24:00,09:24:00,3749749,6,,
1019366681205803,09:25:00,09:25:00,3749750,7,,
1019366681205803,09:26:00,09:26:00,3749752,8,,
1019366681205803,09:28:00,09:28:00,3749754,9,,
1019366681205803,09:29:00,09:29:00,3749756,10,,
1019366681205803,09:31:00,09:31:00,3749758,11,,
1019366681205803,09:32:00,09:32:00,3749760,12,,
1019366681205803,09:34:00,09:34:00,3749762,13,,
1019366681205803,09:35:00,09:35:00,3749763,14,,
1019366681205803,09:36:00,09:36:00,3749764,15,,
1019366681205803,09:38:00,09:38:00,3749765,16,,
1019366681205803,09:39:00,09:39:00,3749767,17,,
1019366691205803,22:35:00,22:35:00,3749739,1,,
1019366691205803,22:36:00,22:36:00,3749741,2,,
1019366691205803,22:37:00,22:37:00,3749743,3,,
1019366691205803,22:38:00,22:38:00,3749745,4,,
1019366691205803,22:40:00,22:40:00,3749747,5,,
1019366691205803,22:41:00,22:41:00,3749749,6,,
1019366691205803,22:42:00,22:42:00,3749750,7,,
1019366691205803,22:44:00,22:44:00,3749752,8,,
1019366691205803,22:46:00,22:46:00,3749754,9,,
1019366691205803,22:47:00,22:47:00,3749756,10,,
1019366691205803,22:49:00,22:49:00,3749758,11,,
1019366691205803,22:50:00,22:50:00,3749760,12,,
1019366691205803,22:52:00,22:52:00,3749762,13,,
1019366691205803,22:53:00,22:53:00,3749763,14,,
1019366691205803,22:55:00,22:55:00,3749764,15,,
1019366691205803,22:57:00,22:57:00,3749765,16,,
1019366691205803,22:58:00,22:58:00,3749767,17,,
1019366701205803,22:35:00,22:35:00,3749739,1,,
1019366701205803,22:36:00,22:36:00,3749741,2,,
1019366701205803,22:37:00,22:37:00,3749743,3,,
1019366701205803,22:38:00,22:38:00,3749745,4,,
1019366701205803,22:40:00,22:40:00,3749747,5,,
1019366701205803,22:41:00,22:41:00,3749749,6,,
1019366701205803,22:42:00,22:42:00,3749750,7,,
