service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2004972,0,0,0,0,0,0,0,20151010,20151212
1977386,0,0,0,0,0,0,0,20151017,20151226
11977386,0,0,0,0,0,0,0,20151018,20151227
1977387,0,0,0,0,0,0,0,20151019,20151231
11977383,0,0,0,0,0,0,0,20151020,20160101
1977383,0,0,0,0,0,0,0,20151019,20151231
12004972,0,0,0,0,0,0,0,20151011,20151213
12004963,0,0,0,0,0,0,0,20151012,20151228
1977390,0,0,0,0,0,0,0,20151017,20151226
12004964,0,0,0,0,0,0,0,20151013,20151215
12004965,0,0,0,0,0,0,0,20151008,20151219
2004963,0,0,0,0,0,0,0,20151011,20151227
2004975,0,0,0,0,0,0,0,20151010,20151212
2004974,0,0,0,0,0,0,0,20151007,20151218
2004965,0,0,0,0,0,0,0,20151007,20151218
2004973,0,0,0,0,0,0,0,20151012,20151214
2004964,0,0,0,0,0,0,0,20151012,20151214
