route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1319357,1931239,1019312391086518,,10,1,
1319357,1931240,1019312401086518,,10,1,
1319357,1931242,1019312421086518,,10,1,
1319357,1931243,1019312431086518,,10,1,
1319357,2006886,1020068861086518,,10,1,
1319357,2006887,1020068871086518,,10,1,
1319357,2006888,1020068881086518,,10,1,
1319357,1931239,1119312391086518,,11,1,
1319357,1931240,1119312401086518,,11,1,
1319357,1931242,1119312421086518,,11,1,
1319357,1931243,1119312431086518,,11,1,
1319357,2006886,1120068861086518,,11,1,
1319357,2006887,1120068871086518,,11,1,
1319357,2006888,1120068881086518,,11,1,
1319357,1931239,119312391086518,,1,1,
1319357,1931240,119312401086518,,1,1,
1319357,1931242,119312421086518,,1,1,
1319357,1931243,119312431086518,,1,1,
1319357,2006886,120068861086518,,1,1,
1319357,2006887,120068871086518,,1,1,
1319357,2006888,120068881086518,,1,1,
1319357,1931239,1219312391086518,,12,1,
1319357,1931240,1219312401086518,,12,1,
1319357,1931242,1219312421086518,,12,1,
1319357,1931243,1219312431086518,,12,1,
1319357,2006886,1220068861086518,,12,1,
1319357,2006887,1220068871086518,,12,1,
1319357,2006888,1220068881086518,,12,1,
1319357,1931239,1319312391086518,,13,1,
1319357,1931240,1319312401086518,,13,1,
1319357,1931242,1319312421086518,,13,1,
1319357,1931243,1319312431086518,,13,1,
1319357,2006886,1320068861086518,,13,1,
1319357,2006887,1320068871086518,,13,1,
1319357,2006888,1320068881086518,,13,1,
1319357,1931239,1419312391086518,,14,1,
1319357,1931240,1419312401086518,,14,1,
1319357,1931242,1419312421086518,,14,1,
1319357,1931243,1419312431086518,,14,1,
1319357,2006886,1420068861086518,,14,1,
1319357,2006887,1420068871086518,,14,1,
1319357,2006888,1420068881086518,,14,1,
1319357,1931239,1519312391086518,,15,1,
1319357,1931240,1519312401086518,,15,1,
1319357,1931242,1519312421086518,,15,1,
1319357,1931243,1519312431086518,,15,1,
1319357,2006886,1520068861086518,,15,1,
1319357,2006887,1520068871086518,,15,1,
1319357,2006888,1520068881086518,,15,1,
1319357,1931239,1619312391086518,,16,1,
1319357,1931240,1619312401086518,,16,1,
1319357,1931242,1619312421086518,,16,1,
1319357,1931243,1619312431086518,,16,1,
1319357,2006886,1620068861086518,,16,1,
1319357,2006887,1620068871086518,,16,1,
1319357,2006888,1620068881086518,,16,1,
1319357,1931239,1719312391086518,,17,1,
1319357,1931240,1719312401086518,,17,1,
1319357,1931242,1719312421086518,,17,1,
1319357,1931243,1719312431086518,,17,1,
1319357,2006886,1720068861086518,,17,1,
1319357,2006887,1720068871086518,,17,1,
1319357,2006888,1720068881086518,,17,1,
