service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2005346,0,0,0,0,0,0,0,20151011,20151227
12005350,0,0,0,0,0,0,0,20151008,20151218
2005345,0,0,0,0,0,0,0,20151009,20151218
12005351,0,0,0,0,0,0,0,20151011,20151213
12005352,0,0,0,0,0,0,0,20151225,20160101
2005343,0,0,0,0,0,0,0,20151224,20151231
2005342,0,0,0,0,0,0,0,20151010,20151212
1978769,0,0,0,0,0,0,0,20151019,20151230
2005340,0,0,0,0,0,0,0,20151007,20151217
12005339,0,0,0,0,0,0,0,20151226,20151226
12005354,0,0,0,0,0,0,0,20151010,20151219
2005338,0,0,0,0,0,0,0,20151011,20151227
2005339,0,0,0,0,0,0,0,20151225,20151225
12005338,0,0,0,0,0,0,0,20151012,20151228
11978769,0,0,0,0,0,0,0,20151020,20151231
11978776,0,0,0,0,0,0,0,20151018,20151227
12005340,0,0,0,0,0,0,0,20151008,20151218
11978775,0,0,0,0,0,0,0,20151020,20151231
2005354,0,0,0,0,0,0,0,20151009,20151218
1978775,0,0,0,0,0,0,0,20151019,20151230
1978776,0,0,0,0,0,0,0,20151017,20151226
11978773,0,0,0,0,0,0,0,20151024,20151031
1978777,0,0,0,0,0,0,0,20151110,20151110
2005351,0,0,0,0,0,0,0,20151010,20151212
11978771,0,0,0,0,0,0,0,20151111,20151111
1978779,0,0,0,0,0,0,0,20151023,20151030
2005350,0,0,0,0,0,0,0,20151007,20151217
11978770,0,0,0,0,0,0,0,20151018,20151227
2005352,0,0,0,0,0,0,0,20151224,20151231
1978770,0,0,0,0,0,0,0,20151017,20151226
1978771,0,0,0,0,0,0,0,20151110,20151110
1978773,0,0,0,0,0,0,0,20151023,20151030
12005347,0,0,0,0,0,0,0,20151226,20151226
12005346,0,0,0,0,0,0,0,20151012,20151228
11978779,0,0,0,0,0,0,0,20151024,20151031
2005347,0,0,0,0,0,0,0,20151225,20151225
12005345,0,0,0,0,0,0,0,20151010,20151219
11978777,0,0,0,0,0,0,0,20151111,20151111
12005343,0,0,0,0,0,0,0,20151225,20160101
12005342,0,0,0,0,0,0,0,20151011,20151213
