service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
11931140,0,0,0,0,0,0,0,20151008,20151219
11931142,0,0,0,0,0,0,0,20151011,20151227
11931141,0,0,0,0,0,0,0,20151020,20160101
11931144,0,0,0,0,0,0,0,20151008,20151219
11931143,0,0,0,0,0,0,0,20151012,20151228
11931146,0,0,0,0,0,0,0,20151011,20151227
11931145,0,0,0,0,0,0,0,20151020,20160101
1931139,0,0,0,0,0,0,0,20151011,20151227
1931148,0,0,0,0,0,0,0,20151007,20151218
1931149,0,0,0,0,0,0,0,20151019,20151231
1931137,0,0,0,0,0,0,0,20151007,20151218
1931138,0,0,0,0,0,0,0,20151019,20151231
1931144,0,0,0,0,0,0,0,20151007,20151218
1931135,0,0,0,0,0,0,0,20151007,20151218
1931145,0,0,0,0,0,0,0,20151019,20151231
1931136,0,0,0,0,0,0,0,20151019,20151231
1931146,0,0,0,0,0,0,0,20151010,20151226
1931147,0,0,0,0,0,0,0,20151007,20151218
1931140,0,0,0,0,0,0,0,20151007,20151218
11931139,0,0,0,0,0,0,0,20151012,20151228
1931141,0,0,0,0,0,0,0,20151019,20151231
1931142,0,0,0,0,0,0,0,20151010,20151226
1931143,0,0,0,0,0,0,0,20151011,20151227
