trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
1019084261134369,13:10:00,13:10:00,4834508,1,,
1019084261134369,13:11:00,13:11:00,4834509,2,,
1019084261134369,13:13:00,13:13:00,4834511,3,,
1019084261134369,13:14:00,13:14:00,4834513,4,,
1019084261134369,13:15:00,13:15:00,4834515,5,,
1019084261134369,13:16:00,13:16:00,4834517,6,,
1019084261134369,13:17:00,13:17:00,4834519,7,,
1019084261134369,13:18:00,13:18:00,4834520,8,,
1019084261134369,13:19:00,13:19:00,4834522,9,,
1019084261134369,13:21:00,13:21:00,4834524,10,,
1019084261134369,13:23:00,13:23:00,4834526,11,,
1019084261134369,13:29:00,13:29:00,4834527,12,,
1019084261134369,13:31:00,13:31:00,4834529,13,,
1019084261134369,13:33:00,13:33:00,4834530,14,,
1019084261134369,13:34:00,13:34:00,4834532,15,,
1019084261134369,13:35:00,13:35:00,4834534,16,,
1019084261134369,13:36:00,13:36:00,4834535,17,,
1019084261134369,13:38:00,13:38:00,4834536,18,,
1019084261134369,13:39:00,13:39:00,4834537,19,,
1019084261134369,13:39:00,13:39:00,4834539,20,,
1019084261134369,13:40:00,13:40:00,4834541,21,,
1019084261134369,13:41:00,13:41:00,4834543,22,,
1019084261134369,13:42:00,13:42:00,5150751,23,,
1019084261134369,13:44:00,13:44:00,4834546,24,,
1019084271134369,09:49:00,09:49:00,4834508,1,,
1019084271134369,09:51:00,09:51:00,4834509,2,,
1019084271134369,09:53:00,09:53:00,4834511,3,,
1019084271134369,09:54:00,09:54:00,4834513,4,,
1019084271134369,09:56:00,09:56:00,4834515,5,,
1019084271134369,09:57:00,09:57:00,4834517,6,,
1019084271134369,09:58:00,09:58:00,4834519,7,,
1019084271134369,10:00:00,10:00:00,4834520,8,,
1019084271134369,10:02:00,10:02:00,4834522,9,,
1019084271134369,10:04:00,10:04:00,4834524,10,,
1019084271134369,10:06:00,10:06:00,4834526,11,,
1019084271134369,10:12:00,10:12:00,4834527,12,,
1019084271134369,10:15:00,10:15:00,4834529,13,,
1019084271134369,10:17:00,10:17:00,4834530,14,,
1019084271134369,10:18:00,10:18:00,4834532,15,,
1019084271134369,10:20:00,10:20:00,4834534,16,,
1019084271134369,10:22:00,10:22:00,4834535,17,,
1019084271134369,10:25:00,10:25:00,4834536,18,,
1019084271134369,10:26:00,10:26:00,4834537,19,,
1019084271134369,10:27:00,10:27:00,4834539,20,,
1019084271134369,10:28:00,10:28:00,4834541,21,,
1019084271134369,10:29:00,10:29:00,4834543,22,,
1019084271134369,10:30:00,10:30:00,5150751,23,,
1019084271134369,10:32:00,10:32:00,4834546,24,,
1019084291134369,10:30:00,10:30:00,4834508,1,,
1019084291134369,10:31:00,10:31:00,4834509,2,,
1019084291134369,10:33:00,10:33:00,4834511,3,,
1019084291134369,10:34:00,10:34:00,4834513,4,,
1019084291134369,10:35:00,10:35:00,4834515,5,,
1019084291134369,10:36:00,10:36:00,4834517,6,,
1019084291134369,10:37:00,10:37:00,4834519,7,,
1019084291134369,10:38:00,10:38:00,4834520,8,,
1019084291134369,10:39:00,10:39:00,4834522,9,,
1019084291134369,10:41:00,10:41:00,4834524,10,,
1019084291134369,10:43:00,10:43:00,4834526,11,,
1019084291134369,10:49:00,10:49:00,4834527,12,,
1019084291134369,10:51:00,10:51:00,4834529,13,,
1019084291134369,10:53:00,10:53:00,4834530,14,,
1019084291134369,10:54:00,10:54:00,4834532,15,,
1019084291134369,10:55:00,10:55:00,4834534,16,,
1019084291134369,10:56:00,10:56:00,4834535,17,,
1019084291134369,10:58:00,10:58:00,4834536,18,,
1019084291134369,10:59:00,10:59:00,4834537,19,,
1019084291134369,10:59:00,10:59:00,4834539,20,,
1019084291134369,11:00:00,11:00:00,4834541,21,,
1019084291134369,11:01:00,11:01:00,4834543,22,,
1019084291134369,11:02:00,11:02:00,5150751,23,,
1019084291134369,11:04:00,11:04:00,4834546,24,,
1119084261134369,13:40:00,13:40:00,4834508,1,,
1119084261134369,13:41:00,13:41:00,4834509,2,,
1119084261134369,13:43:00,13:43:00,4834511,3,,
1119084261134369,13:44:00,13:44:00,4834513,4,,
1119084261134369,13:45:00,13:45:00,4834515,5,,
1119084261134369,13:46:00,13:46:00,4834517,6,,
1119084261134369,13:47:00,13:47:00,4834519,7,,
1119084261134369,13:48:00,13:48:00,4834520,8,,
1119084261134369,13:49:00,13:49:00,4834522,9,,
1119084261134369,13:51:00,13:51:00,4834524,10,,
1119084261134369,13:53:00,13:53:00,4834526,11,,
1119084261134369,13:59:00,13:59:00,4834527,12,,
1119084261134369,14:01:00,14:01:00,4834529,13,,
1119084261134369,14:03:00,14:03:00,4834530,14,,
1119084261134369,14:04:00,14:04:00,4834532,15,,
1119084261134369,14:05:00,14:05:00,4834534,16,,
1119084261134369,14:06:00,14:06:00,4834535,17,,
1119084261134369,14:08:00,14:08:00,4834536,18,,
1119084261134369,14:09:00,14:09:00,4834537,19,,
1119084261134369,14:09:00,14:09:00,4834539,20,,
1119084261134369,14:10:00,14:10:00,4834541,21,,
1119084261134369,14:11:00,14:11:00,4834543,22,,
1119084261134369,14:12:00,14:12:00,5150751,23,,
1119084261134369,14:14:00,14:14:00,4834546,24,,
1119084271134369,10:02:00,10:02:00,4834508,1,,
1119084271134369,10:04:00,10:04:00,4834509,2,,
1119084271134369,10:05:00,10:05:00,4834511,3,,
1119084271134369,10:07:00,10:07:00,4834513,4,,
1119084271134369,10:08:00,10:08:00,4834515,5,,
1119084271134369,10:09:00,10:09:00,4834517,6,,
1119084271134369,10:11:00,10:11:00,4834519,7,,
1119084271134369,10:12:00,10:12:00,4834520,8,,
1119084271134369,10:14:00,10:14:00,4834522,9,,
1119084271134369,10:16:00,10:16:00,4834524,10,,
1119084271134369,10:18:00,10:18:00,4834526,11,,
1119084271134369,10:24:00,10:24:00,4834527,12,,
