service_id,date,exception_type
1983100,20151221,1
1983100,20151222,1
1983100,20151223,1
1983100,20151224,1
1983100,20151228,1
1983100,20151229,1
1983100,20151230,1
1983100,20151231,1
1983102,20151221,1
1983102,20151222,1
1983102,20151223,1
1983102,20151224,1
1983102,20151228,1
1983102,20151229,1
1983102,20151230,1
1983102,20151231,1
1983101,20151007,1
1983101,20151008,1
1983101,20151009,1
1983101,20151012,1
1983101,20151013,1
1983101,20151014,1
1983101,20151015,1
1983101,20151016,1
1983101,20151102,1
1983101,20151103,1
1983101,20151104,1
1983101,20151105,1
1983101,20151106,1
1983101,20151109,1
1983101,20151110,1
1983101,20151112,1
1983101,20151113,1
1983101,20151116,1
1983101,20151117,1
1983101,20151118,1
1983101,20151119,1
1983101,20151120,1
1983101,20151123,1
1983101,20151124,1
1983101,20151125,1
1983101,20151126,1
1983101,20151127,1
1983101,20151130,1
1983101,20151201,1
1983101,20151202,1
1983101,20151203,1
1983101,20151204,1
1983101,20151207,1
1983101,20151208,1
1983101,20151209,1
1983101,20151210,1
1983101,20151211,1
1983101,20151214,1
1983101,20151215,1
1983101,20151216,1
1983101,20151217,1
1983101,20151218,1
1983099,20151007,1
1983099,20151008,1
1983099,20151009,1
1983099,20151012,1
1983099,20151013,1
1983099,20151014,1
1983099,20151015,1
1983099,20151016,1
1983099,20151102,1
1983099,20151103,1
1983099,20151104,1
1983099,20151105,1
1983099,20151106,1
1983099,20151109,1
1983099,20151110,1
1983099,20151112,1
1983099,20151113,1
1983099,20151116,1
1983099,20151117,1
1983099,20151118,1
1983099,20151119,1
1983099,20151120,1
1983099,20151123,1
1983099,20151124,1
1983099,20151125,1
1983099,20151126,1
1983099,20151127,1
1983099,20151130,1
1983099,20151201,1
1983099,20151202,1
1983099,20151203,1
1983099,20151204,1
1983099,20151207,1
1983099,20151208,1
1983099,20151209,1
1983099,20151210,1
1983099,20151211,1
1983099,20151214,1
1983099,20151215,1
1983099,20151216,1
1983099,20151217,1
1983099,20151218,1
1949024,20151019,1
1949024,20151020,1
1949024,20151021,1
1949024,20151022,1
1949024,20151023,1
1949024,20151026,1
1949024,20151027,1
1949024,20151028,1
1949024,20151029,1
1949024,20151030,1
1983097,20151007,1
1983097,20151008,1
1983097,20151009,1
1983097,20151012,1
1983097,20151013,1
1983097,20151014,1
1983097,20151015,1
1983097,20151016,1
1983097,20151102,1
1983097,20151103,1
1983097,20151104,1
1983097,20151105,1
1983097,20151106,1
1983097,20151109,1
1983097,20151110,1
1983097,20151112,1
1983097,20151113,1
1983097,20151116,1
1983097,20151117,1
1983097,20151118,1
1983097,20151119,1
1983097,20151120,1
1983097,20151123,1
1983097,20151124,1
1983097,20151125,1
1983097,20151126,1
1983097,20151127,1
1983097,20151130,1
1983097,20151201,1
1983097,20151202,1
1983097,20151203,1
1983097,20151204,1
1983097,20151207,1
1983097,20151208,1
1983097,20151209,1
1983097,20151210,1
1983097,20151211,1
1983097,20151214,1
1983097,20151215,1
1983097,20151216,1
1983097,20151217,1
1983097,20151218,1
1949023,20151019,1
1949023,20151020,1
1949023,20151021,1
1949023,20151022,1
1949023,20151023,1
1949023,20151026,1
1949023,20151027,1
1949023,20151028,1
1949023,20151029,1
1949023,20151030,1
1983098,20151221,1
1983098,20151222,1
1983098,20151223,1
1983098,20151224,1
1983098,20151228,1
1983098,20151229,1
1983098,20151230,1
1983098,20151231,1
1949022,20151019,1
1949022,20151020,1
1949022,20151021,1
1949022,20151022,1
1949022,20151023,1
1949022,20151026,1
1949022,20151027,1
1949022,20151028,1
1949022,20151029,1
1949022,20151030,1
