trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
10019373500939821,17:35:00,17:35:00,4016841,1,,
10019373500939821,17:39:00,17:39:00,4016843,2,,
10019373500939821,17:39:00,17:39:00,4016845,3,,
10019373500939821,17:41:00,17:41:00,4016847,4,,
10019373500939821,17:42:00,17:42:00,4016849,5,,
10019373500939821,17:44:00,17:44:00,4016851,6,,
10019373500939821,17:46:00,17:46:00,4016853,7,,
10019373500939821,17:48:00,17:48:00,4016855,8,,
10019373500939821,17:51:00,17:51:00,4016856,9,,
10019373500939821,17:53:00,17:53:00,4016858,10,,
10019373500939821,17:54:00,17:54:00,4016859,11,,
10019373500939821,17:55:00,17:55:00,4016861,12,,
10019373500939821,18:02:00,18:02:00,4016863,13,,
10019373500939821,18:05:00,18:05:00,4016864,14,,
10019373500939821,18:06:00,18:06:00,4016865,15,,
10019373500939821,18:09:00,18:09:00,4016867,16,,
10019373500939821,18:11:00,18:11:00,4016869,17,,
10019373500939821,18:15:00,18:15:00,4016871,18,,
10019373500939821,18:17:00,18:17:00,4016873,19,,
10019373500939821,18:18:00,18:18:00,4016875,20,,
10019373500939821,18:19:00,18:19:00,4016877,21,,
10019373500939821,18:21:00,18:21:00,4016879,22,,
10019373500939821,18:22:00,18:22:00,4016881,23,,
10019373510939821,19:48:00,19:48:00,4016841,1,,
10019373510939821,19:51:00,19:51:00,4016843,2,,
10019373510939821,19:51:00,19:51:00,4016845,3,,
10019373510939821,19:53:00,19:53:00,4016847,4,,
10019373510939821,19:54:00,19:54:00,4016849,5,,
10019373510939821,19:55:00,19:55:00,4016851,6,,
10019373510939821,19:57:00,19:57:00,4016853,7,,
10019373510939821,19:59:00,19:59:00,4016855,8,,
10019373510939821,20:01:00,20:01:00,4016856,9,,
10019373510939821,20:03:00,20:03:00,4016858,10,,
10019373510939821,20:04:00,20:04:00,4016859,11,,
10019373510939821,20:05:00,20:05:00,4016861,12,,
10019373510939821,20:09:00,20:09:00,4016863,13,,
10019373510939821,20:11:00,20:11:00,4016864,14,,
10019373510939821,20:12:00,20:12:00,4016865,15,,
10019373510939821,20:14:00,20:14:00,4016867,16,,
10019373510939821,20:15:00,20:15:00,4016869,17,,
10019373510939821,20:18:00,20:18:00,4016871,18,,
10019373510939821,20:20:00,20:20:00,4016873,19,,
10019373510939821,20:22:00,20:22:00,4016875,20,,
10019373510939821,20:23:00,20:23:00,4016877,21,,
10019373510939821,20:24:00,20:24:00,4016879,22,,
10019373510939821,20:26:00,20:26:00,4016881,23,,
10019373520939821,00:30:00,00:30:00,4016841,1,,
10019373520939821,00:32:00,00:32:00,4016843,2,,
