trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
1019446261218218,13:29:00,13:29:00,3663940,1,,
1019446261218218,13:30:00,13:30:00,3663941,2,,
1019446261218218,13:31:00,13:31:00,3663942,3,,
1019446261218218,13:33:00,13:33:00,3663943,4,,
1019446261218218,13:35:00,13:35:00,3663944,5,,
1019446261218218,13:38:00,13:38:00,3663945,6,,
1019446261218218,13:39:00,13:39:00,3663946,7,,
1019446261218218,13:40:00,13:40:00,3663947,8,,
1019446261218218,13:40:00,13:40:00,3663948,9,,
1019446261218218,13:41:00,13:41:00,3663949,10,,
1019446261218218,13:44:00,13:44:00,3663950,11,,
1019446261218218,13:46:00,13:46:00,3663951,12,,
1019446261218218,13:47:00,13:47:00,3663952,13,,
1019446261218218,13:49:00,13:49:00,3663953,14,,
1019446261218218,13:50:00,13:50:00,3663954,15,,
1019446261218218,13:52:00,13:52:00,3663955,16,,
1019446261218218,13:54:00,13:54:00,3663956,17,,
1019446261218218,13:56:00,13:56:00,3663957,18,,
1019446261218218,13:57:00,13:57:00,3663958,19,,
1019446261218218,13:58:00,13:58:00,3663959,20,,
1019446261218218,13:59:00,13:59:00,3663960,21,,
1019446261218218,14:00:00,14:00:00,3663961,22,,
1019446261218218,14:01:00,14:01:00,3663962,23,,
1019446261218218,14:02:00,14:02:00,3663963,24,,
1019446261218218,14:03:00,14:03:00,3663964,25,,
1019446261218218,14:04:00,14:04:00,3663965,26,,
1019446261218218,14:05:00,14:05:00,3663966,27,,
1019446261218218,14:05:00,14:05:00,3663967,28,,
1019446261218218,14:06:00,14:06:00,3663968,29,,
1019446261218218,14:09:00,14:09:00,3663969,30,,
1119446261218218,14:15:00,14:15:00,3663940,1,,
1119446261218218,14:16:00,14:16:00,3663941,2,,
1119446261218218,14:17:00,14:17:00,3663942,3,,
1119446261218218,14:19:00,14:19:00,3663943,4,,
1119446261218218,14:21:00,14:21:00,3663944,5,,
1119446261218218,14:24:00,14:24:00,3663945,6,,
1119446261218218,14:25:00,14:25:00,3663946,7,,
1119446261218218,14:27:00,14:27:00,3663947,8,,
1119446261218218,14:27:00,14:27:00,3663948,9,,
1119446261218218,14:28:00,14:28:00,3663949,10,,
1119446261218218,14:31:00,14:31:00,3663950,11,,
1119446261218218,14:33:00,14:33:00,3663951,12,,
1119446261218218,14:34:00,14:34:00,3663952,13,,
1119446261218218,14:36:00,14:36:00,3663953,14,,
1119446261218218,14:37:00,14:37:00,3663954,15,,
1119446261218218,14:39:00,14:39:00,3663955,16,,
1119446261218218,14:41:00,14:41:00,3663956,17,,
1119446261218218,14:43:00,14:43:00,3663957,18,,
1119446261218218,14:44:00,14:44:00,3663958,19,,
1119446261218218,14:45:00,14:45:00,3663959,20,,
1119446261218218,14:46:00,14:46:00,3663960,21,,
1119446261218218,14:47:00,14:47:00,3663961,22,,
1119446261218218,14:48:00,14:48:00,3663962,23,,
1119446261218218,14:49:00,14:49:00,3663963,24,,
1119446261218218,14:51:00,14:51:00,3663964,25,,
1119446261218218,14:51:00,14:51:00,3663965,26,,
1119446261218218,14:52:00,14:52:00,3663966,27,,
1119446261218218,14:53:00,14:53:00,3663967,28,,
1119446261218218,14:54:00,14:54:00,3663968,29,,
1119446261218218,14:57:00,14:57:00,3663969,30,,
119446261218218,06:45:00,06:45:00,3663940,1,,
119446261218218,06:46:00,06:46:00,3663941,2,,
119446261218218,06:47:00,06:47:00,3663942,3,,
119446261218218,06:49:00,06:49:00,3663943,4,,
119446261218218,06:49:00,06:49:00,3663944,5,,
119446261218218,06:52:00,06:52:00,3663945,6,,
119446261218218,06:53:00,06:53:00,3663946,7,,
119446261218218,06:54:00,06:54:00,3663947,8,,
119446261218218,06:54:00,06:54:00,3663948,9,,
119446261218218,06:55:00,06:55:00,3663949,10,,
119446261218218,06:58:00,06:58:00,3663950,11,,
119446261218218,06:59:00,06:59:00,3663951,12,,
119446261218218,07:00:00,07:00:00,3663952,13,,
119446261218218,07:01:00,07:01:00,3663953,14,,
119446261218218,07:02:00,07:02:00,3663954,15,,
