service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1984316,0,0,0,0,0,0,0,20151011,20151227
1961869,0,0,0,0,0,0,0,20151023,20151030
1961868,0,0,0,0,0,0,0,20151019,20151231
11984317,0,0,0,0,0,0,0,20151008,20151218
1984318,0,0,0,0,0,0,0,20151010,20151226
11984316,0,0,0,0,0,0,0,20151012,20151228
1984317,0,0,0,0,0,0,0,20151007,20151217
1984319,0,0,0,0,0,0,0,20151009,20151218
11961868,0,0,0,0,0,0,0,20151020,20160101
11961869,0,0,0,0,0,0,0,20151024,20151031
11984319,0,0,0,0,0,0,0,20151010,20151219
11984318,0,0,0,0,0,0,0,20151011,20151227
