service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1984365,0,0,0,0,0,0,0,20151008,20151231
1984364,0,0,0,0,0,0,0,20151101,20151101
1984363,0,0,0,0,0,0,0,20151010,20151226
1984362,0,0,0,0,0,0,0,20151007,20151230
1984369,0,0,0,0,0,0,0,20151010,20151226
1984368,0,0,0,0,0,0,0,20151007,20151230
1984367,0,0,0,0,0,0,0,20151008,20151231
1984366,0,0,0,0,0,0,0,20151011,20151227
1984361,0,0,0,0,0,0,0,20151008,20151231
1984370,0,0,0,0,0,0,0,20151101,20151101
1984360,0,0,0,0,0,0,0,20151011,20151227
1984371,0,0,0,0,0,0,0,20151008,20151231
