from_stop_id,to_stop_id,transfer_type,min_transfer_time
3442553,5604540,2,144
5137973,3681972,2,16
5067432,3681977,2,18
3681980,5122077,2,30
3887806,3681987,2,76
3682015,5221799,2,54
3442551,3729701,2,63
4473570,3681974,2,18
3619143,3681986,2,65
5138020,3682017,2,27
3619143,3681985,2,110
5121455,3729699,2,54
3619143,3681982,2,28
5138019,3729702,2,91
3681967,5221799,2,54
3682008,5121768,2,89
3729702,5122021,2,8
3682008,5121769,2,74
5121407,3681970,2,8
3681970,5122079,2,91
3442552,3729701,2,106
3729704,5370713,2,30
5121455,3681967,2,54
3681969,5370716,2,27
4473564,3681985,2,110
3619168,3682009,2,112
4473564,3681982,2,28
3681972,5221747,2,16
3729704,5122077,2,30
4473561,3681984,2,18
4473564,3681986,2,65
3682010,5221795,2,30
5091917,3682003,2,67
3887805,3681987,2,76
3729701,5221798,2,27
5091918,3681977,2,18
5138017,3682010,2,30
5138021,3681967,2,54
3729704,5221747,2,16
3681989,2276,2,163
3681984,5151482,2,121
3681984,5151481,2,89
5121454,3682017,2,27
5067582,3682004,2,60
3729701,5122080,2,27
3682008,5121990,2,89
5315309,3681983,2,109
5121423,3681977,2,18
3442551,3682017,2,63
3619136,5604540,2,144
5138017,3681972,2,30
5121409,3681980,2,16
4687371,3682003,2,18
3682010,5122077,2,30
3681987,5121765,2,73
5067581,3681976,2,60
3681987,5121764,2,73
3729699,5370717,2,54
5138019,3681970,2,91
3682008,5121989,2,74
5137971,3681970,2,8
5067581,3681983,2,60
5315309,3682004,2,69
3681969,5221798,2,27
3681970,5370715,2,91
4473571,3682006,2,18
3682017,5221798,2,27
3729702,5221745,2,8
5137973,3681980,2,16
3681989,1880,2,163
5121451,3681972,2,30
3681988,5121766,2,133
3681989,5121769,2,74
3619147,3682004,2,60
3681989,5121768,2,89
5138017,3681980,2,30
3681972,5122023,2,16
5121409,3681972,2,16
3619143,3681975,2,28
3681970,5221797,2,91
3681967,5370717,2,54
3681980,5221747,2,16
5137973,3729704,2,16
4687348,3681984,2,121
3682015,5370717,2,54
3682010,5221747,2,16
3442552,3682017,2,106
3729702,5370715,2,91
3619144,3681975,2,88
5121451,3682010,2,30
3619148,3681976,2,60
3681972,5221795,2,30
3729701,5370716,2,27
3681980,5122023,2,16
3681970,5122021,2,8
5121454,3729701,2,27
3909088,3682003,2,31
3729704,5122023,2,16
3682008,2276,2,163
5138020,3681969,2,27
3681972,5370713,2,30
5137971,3729702,2,8
5121422,3682003,2,18
5121451,3729704,2,30
4473637,3681975,2,28
4473637,3682005,2,65
3619144,3681982,2,88
5121407,3729702,2,8
5138020,3729701,2,27
5138017,3729704,2,30
5121453,3681970,2,91
3619143,3682005,2,65
3729699,5221799,2,54
5315309,3681976,2,109
3729702,5122079,2,91
5091906,3682003,2,18
3681980,5370713,2,30
3619144,3681985,2,118
5137973,3682010,2,16
3619168,3681979,2,112
5121451,3681980,2,30
3682017,5122080,2,27
3682010,5122023,2,16
3619168,3681971,2,112
3682008,1880,2,163
5091917,3681977,2,81
5121453,3729702,2,91
3682010,5370713,2,30
3619148,3681983,2,60
3729699,5122081,2,54
4473637,3681986,2,65
3442551,3681969,2,63
4473637,3681985,2,110
4473564,3682005,2,65
4473637,3681982,2,28
3619134,5604540,2,108
3681989,5121989,2,74
5121454,3681969,2,27
4473565,3681982,2,88
3729704,5221795,2,30
3729702,5221797,2,91
4473565,3681985,2,118
4473564,3681975,2,28
3681980,5221795,2,30
3682017,5370716,2,27
5138021,3729699,2,54
3681989,5121990,2,89
3619168,3729703,2,112
5121409,3729704,2,16
5121409,3682010,2,16
3681970,5221745,2,8
4687349,3681984,2,89
4473640,3681974,2,18
3682015,5122081,2,54
3619135,5604540,2,86
3442552,3681969,2,106
3681972,5122077,2,30
5121455,3682015,2,54
3681967,5122081,2,54
3681973,5121766,2,133
4473565,3681975,2,88
3681969,5122080,2,27
3909088,3681977,2,48
4687372,3681977,2,18
5138021,3682015,2,54
5067447,3682003,2,18
3682007,5121766,2,133
4473640,3681981,2,18
5315281,3682004,2,144
4473570,3681981,2,18
