service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1970272,0,0,0,0,0,0,0,20151019,20151029
11991401,0,0,0,0,0,0,0,20151008,20151120
11991400,0,0,0,0,0,0,0,20151012,20151123
1970273,0,0,0,0,0,0,0,20151023,20151030
11991403,0,0,0,0,0,0,0,20151010,20151121
11991402,0,0,0,0,0,0,0,20151011,20151122
12002370,0,0,0,0,0,0,0,20151130,20160104
12002371,0,0,0,0,0,0,0,20151124,20151218
11970272,0,0,0,0,0,0,0,20151020,20151030
12002373,0,0,0,0,0,0,0,20151129,20160103
12002372,0,0,0,0,0,0,0,20151222,20160101
11970273,0,0,0,0,0,0,0,20151024,20151031
2002370,0,0,0,0,0,0,0,20151129,20160103
2002371,0,0,0,0,0,0,0,20151123,20151217
12002374,0,0,0,0,0,0,0,20151128,20151219
1991403,0,0,0,0,0,0,0,20151009,20151120
2002372,0,0,0,0,0,0,0,20151221,20151231
1991402,0,0,0,0,0,0,0,20151010,20151121
2002373,0,0,0,0,0,0,0,20151128,20160102
1991401,0,0,0,0,0,0,0,20151007,20151119
2002374,0,0,0,0,0,0,0,20151127,20151218
1991400,0,0,0,0,0,0,0,20151011,20151122
