from_stop_id,to_stop_id,transfer_type,min_transfer_time
5605600,4574193,2,81
5605600,4574192,2,80
5605627,3712939,2,76
5605611,5150447,2,122
5605618,3798509,2,13
5605627,3712938,2,32
5605606,5150448,2,31
5605616,3798461,2,81
5605628,3713039,2,80
5605635,3712946,2,80
5605630,4117675,2,63
5605630,4117674,2,32
5605633,3664401,2,47
5605629,3713101,2,80
5605633,3664400,2,63
5605628,3712941,2,80
3714121,5605646,2,101
5605600,3663940,2,35
5605600,3663941,2,81
5605632,4889466,2,69
5605626,3713037,2,108
5605632,3713043,2,63
5605632,3713042,2,62
5605626,3713036,2,64
5605603,5150373,2,125
5605632,3712987,2,62
5605636,4889508,2,55
5605632,3712988,2,63
5605643,1999,2,205
5605643,4035763,2,18
5605601,4035791,2,72
5605601,4035792,2,21
5605602,5150472,2,133
5605603,3665032,2,125
5605634,4889506,2,80
5605633,3713103,2,18
5605637,3712949,2,55
5605608,5150447,2,45
5605606,5150329,2,31
5605634,3712947,2,80
5605607,3665029,2,31
5605638,3712949,2,119
5605601,4658165,2,72
5605602,3708494,2,133
5605641,3450644,2,23
5605640,4274310,2,110
5605601,4658164,2,21
5605637,4889507,2,55
5605630,3712943,2,32
5605640,4274311,2,110
5605629,3712983,2,80
5605640,4274312,2,125
5605600,3663880,2,80
5605639,4274307,2,128
5605607,5150478,2,31
5605645,4274308,2,142
5605601,4574192,2,80
5605602,3663878,2,143
5605640,4274307,2,63
5605602,3663877,2,143
5605607,3708500,2,31
5605640,4274308,2,139
5605601,4574193,2,81
5605601,4758983,2,81
5605601,4758982,2,80
5605613,3798461,2,87
5605627,3713037,2,76
5605627,3713036,2,32
5605635,4889505,2,80
5605637,3664404,2,55
5605600,3663879,2,81
5605600,3663877,2,35
5605608,5150328,2,45
5605600,3663878,2,19
5605631,3712985,2,32
3714120,5605646,2,72
5605627,3713141,2,76
3714119,5605624,2,136
5605607,5150379,2,31
5605610,3665030,2,136
5605627,4208503,2,76
5605644,2188,2,198
5605644,1999,2,198
5605645,4889509,2,19
5605644,3450645,2,18
5605636,4889470,2,55
5605633,4889466,2,47
5605633,4889465,2,63
5605608,5150475,2,45
5605628,3712984,2,80
5605633,3712987,2,18
5605628,4208502,2,80
5605601,1944,2,189
5605628,3713140,2,80
5605628,4035771,2,80
5605610,5150376,2,131
5605610,5150377,2,136
3714132,5605619,2,100
5605619,3798459,2,108
5605602,3663815,2,143
5605602,3663814,2,143
5605644,4035764,2,18
5605603,5150472,2,125
5605636,3664405,2,55
5605638,4889469,2,119
5605626,4208503,2,108
5605638,3664404,2,119
5605632,3731661,2,69
5605632,3713138,2,63
5605602,3663940,2,143
5605629,3712940,2,80
5605630,3712986,2,32
5605603,3708494,2,125
5605600,1944,2,189
5605649,3798460,2,9
3714118,5605624,2,113
5605601,3663880,2,80
5605602,1944,2,291
3714121,5605625,2,30
5605611,5150475,2,122
5605611,5150476,2,133
5605627,3712981,2,32
5605627,3712982,2,76
5605603,1944,2,300
5605631,4117675,2,54
5605600,4758982,2,80
5605631,3713102,2,32
5605600,4758983,2,81
5605630,4035826,2,133
5605627,3713100,2,32
5605631,3712942,2,32
5605600,2199,2,189
5605631,4035826,2,108
3714131,5605619,2,130
5605626,3713100,2,64
5605613,3798508,2,108
5605643,3450646,2,18
5605609,5150476,2,45
5605602,2199,2,291
5605633,3712944,2,18
5605644,4274304,2,18
5605632,4889504,2,69
5605632,3713103,2,62
5605607,3708455,2,31
5605630,3713041,2,32
5605601,2199,2,189
5605608,3708497,2,45
5605642,3450643,2,23
5605600,3663814,2,35
5605600,3663815,2,19
5605635,4889467,2,80
5605600,3663816,2,81
5605619,3798510,2,118
5605600,3663817,2,80
5605610,3708498,2,136
5605609,3708498,2,45
5605610,5150476,2,136
5605610,5150475,2,131
5605626,4035773,2,108
5605626,4035774,2,64
5605606,3708454,2,31
5605633,3713042,2,18
5605608,5150376,2,45
5605629,4035772,2,80
5605632,3664401,2,69
5605635,3664402,2,80
5605627,4035773,2,76
5605600,4035791,2,72
5605627,4035774,2,32
5605600,4035792,2,21
5605618,3798460,2,24
5605601,3663878,2,19
5605601,3663879,2,81
5605626,3712939,2,108
5605626,3712938,2,64
5605610,3708497,2,131
5605600,3665026,2,21
5605632,3712945,2,63
5605601,3663877,2,35
5605632,3712944,2,62
5605609,3665030,2,45
5605611,5150377,2,133
5605611,5150376,2,122
5605643,4117683,2,18
5605611,3708498,2,133
5605611,3708497,2,122
5605616,3798508,2,101
5605600,4658215,2,72
5605600,4658214,2,21
5605637,4889469,2,55
5605601,4658214,2,21
5605634,3731662,2,41
5605601,3664981,2,49
5605601,3664982,2,49
5605634,3731663,2,80
5605601,4658215,2,72
5605643,4274303,2,18
5605601,3663817,2,80
5605601,3663816,2,81
5605629,3713038,2,80
5605601,3663815,2,19
5605601,3663814,2,35
5605602,5150373,2,133
5605649,3798509,2,24
5605600,4658164,2,21
5605600,4658165,2,72
5605626,3713141,2,108
5605610,5150447,2,131
5605608,3708452,2,45
5605634,3664403,2,80
5605636,4274309,2,119
5605631,3713040,2,32
5605609,5150377,2,45
5605611,3665030,2,133
5605643,2188,2,205
5605609,3708453,2,45
5605636,3712952,2,119
5605603,2199,2,300
5605636,3712951,2,119
5605605,3665028,2,17
5605636,3712950,2,55
5605630,4208501,2,32
5605600,3664982,2,49
5605600,3664981,2,49
5605606,3708499,2,31
5605645,3664406,2,19
5605633,3731660,2,63
5605639,4274312,2,139
5605601,3663940,2,35
5605633,3731661,2,47
5605601,3663941,2,81
5605603,3708449,2,125
5605606,5150378,2,31
5605610,5150328,2,131
5605632,4208500,2,63
5605602,3708449,2,133
5605645,4889471,2,19
3714130,5605619,2,127
5605606,5150477,2,31
5605634,4889468,2,80
5605610,3708452,2,131
5605610,3708453,2,136
5605633,4889504,2,47
5605633,4889503,2,63
5605603,5582585,2,23
5605601,3665026,2,21
5605635,3731662,2,65
5605626,3712981,2,64
5605644,4117682,2,18
5605626,3712982,2,108
5605611,3708453,2,133
5605638,4889507,2,119
5605611,3708452,2,122
5605630,3713139,2,32
5605602,3665032,2,133
5605641,4274305,2,23
5605611,5150328,2,122
5605642,4274306,2,23
