from_stop_id,to_stop_id,transfer_type,min_transfer_time
4658197,3666721,2,12
3666623,4035727,2,27
4146119,3666705,2,22
3747909,3666772,2,31
3666568,3740974,2,51
3666568,3740975,2,32
4996993,3666620,2,82
4996993,3666621,2,76
4035744,3666641,2,12
3672162,3666652,2,18
3672163,3666705,2,22
4035816,3666672,2,58
4658197,3666734,2,97
4146094,3666701,2,23
4035816,3666673,2,44
3666608,3678806,2,22
4658251,3666778,2,97
4146125,3666645,2,99
3666753,3678791,2,21
4146120,3666704,2,72
5018330,3666621,2,31
5018330,3666620,2,51
48431,3666795,2,316
1953,3666620,2,198
4035749,3666634,2,21
4996994,3666673,2,34
4997009,3666730,2,57
4996994,3666672,2,13
4997009,3666731,2,70
3666723,3764651,2,45
4036861,3666621,2,20
1953,3666621,2,203
5018392,3666620,2,51
2224152,3666794,2,132
4146090,3666651,2,22
3666561,4036979,2,101
4117704,3666571,2,89
4658251,3666769,2,12
3666561,4036978,2,70
4996967,3666724,2,70
4996967,3666725,2,49
2224151,3666796,2,21
4146095,3666646,2,18
1954,3666561,2,198
1954,3666562,2,203
3672140,3666648,2,29
3666751,3678787,2,51
3666751,3678786,2,31
4146089,3666609,2,18
5018392,3666621,2,31
4035741,3666585,2,50
4010729,3666671,2,67
3666626,3750045,2,77
4036862,3666672,2,101
4996966,3666725,2,34
4997010,3666567,2,57
3666677,2235,2,269
4036862,3666673,2,97
3666772,4044988,2,27
3666618,2235,2,244
4996966,3666724,2,13
3666673,4044988,2,26
4000519,3666627,2,17
4000519,3666626,2,6
4472871,3666672,2,61
3666730,3750045,2,77
4658232,3666777,2,14
4117695,3666687,2,132
4997010,3666568,2,70
4117695,3666686,2,132
2209,3666673,2,203
2209,3666672,2,198
4996964,3666565,2,27
3666678,3750045,2,77
3747909,3666725,2,18
4472871,3666673,2,50
3747909,3666724,2,31
3672215,3666703,2,16
3672155,3666714,2,36
3666625,2235,2,269
3666686,4274283,2,21
4146122,3666702,2,29
5018330,3666672,2,51
5018330,3666673,2,31
3672205,3666605,2,29
4016688,3666627,2,93
4035743,3666581,2,12
3666723,3764604,2,45
3666723,3764605,2,57
3666731,3740974,2,51
3666731,3740975,2,32
3672162,3666609,2,18
3666585,4274273,2,67
3666585,4274274,2,67
3741051,3666723,2,42
3666706,3678822,2,18
4146090,3666608,2,22
48431,3666756,2,316
4035744,3666693,2,12
4996993,3666673,2,76
3666686,4274290,2,132
4996993,3666672,2,82
4146125,3666699,2,99
1954,3666725,2,203
3741053,3666623,2,11
4036862,3666620,2,101
4036862,3666621,2,97
1954,3666724,2,198
2125,3666672,2,198
2125,3666673,2,203
4996997,3666564,2,27
2224152,3666755,2,132
4117695,3666634,2,132
4117695,3666635,2,132
3807562,3666771,2,57
4658232,3666569,2,14
4000519,3666679,2,17
3666672,4035562,2,82
3741053,3666624,2,18
3666672,4035561,2,70
3672140,3666605,2,29
4996967,3666772,2,70
3666728,5657280,2,108
4000519,3666678,2,6
4658182,3666680,2,14
3666627,3813341,2,68
4658182,3666681,2,69
4658232,3666570,2,69
3666627,3813340,2,90
4037270,3666561,2,101
1953,3666673,2,203
4146089,3666652,2,18
4037270,3666562,2,97
1953,3666672,2,198
3666647,3678800,2,23
3749768,3666624,2,27
2209,3666621,2,203
5018392,3666673,2,31
2209,3666620,2,198
5018392,3666672,2,51
2213,3666771,2,243
3666744,4274277,2,12
2387,3666664,2,248
3666671,5657323,2,74
4658251,3666571,2,97
3666567,3750045,2,77
4010683,3666728,2,108
4658199,3666570,2,38
3672141,3666605,2,29
4658235,3666720,2,34
3672150,3666649,2,16
3666729,2235,2,269
3666672,5018141,2,27
3666598,3678790,2,21
3666672,5018140,2,48
3666636,4274281,2,36
3741052,3666723,2,57
4658250,3666683,2,34
3672228,3666608,2,22
3666724,4211806,2,48
3666724,4044988,2,27
3666724,4211807,2,48
3672212,3666701,2,23
4016688,3666679,2,93
3666566,1910,2,269
3666725,4035731,2,47
4996994,3666620,2,13
3666562,3764607,2,34
3666562,3764608,2,76
3747905,3666671,2,42
3926167,3666679,2,76
3741053,3666676,2,18
4996994,3666621,2,34
4658199,3666569,2,36
3741053,3666675,2,11
3926167,3666678,2,73
3666621,4211807,2,47
3666621,4211806,2,47
3749767,3666675,2,27
2076,3666672,2,198
2076,3666673,2,203
3666725,4035730,2,47
3666747,4274276,2,10
4473744,3666747,2,10
2126,3666671,2,243
2224147,3666653,2,30
4146096,3666601,2,99
3741051,3666771,2,42
3672147,3666647,2,23
3740502,3666620,2,20
3666702,3678794,2,29
1958,3666771,2,243
4658196,3666572,2,34
4035741,3666786,2,50
3666776,3750045,2,77
4996963,3666623,2,27
3666566,2235,2,269
1957,3666723,2,243
4658234,3666721,2,109
3666725,4035915,2,49
3666725,4035916,2,44
3666719,3678815,2,31
2125,3666620,2,198
3666719,3678816,2,14
2125,3666621,2,203
3666607,3678823,2,72
3666568,3750045,2,81
3666568,3750043,2,106
3666562,3764653,2,34
3747978,3666672,2,13
2213,3666723,2,243
3747978,3666673,2,34
3666701,3678800,2,23
3666774,4035727,2,27
3749767,3666623,2,27
3926167,3666626,2,73
3672141,3666648,2,29
3672150,3666606,2,16
3666772,5018141,2,27
3666772,5018140,2,48
4658197,3666769,2,12
3666763,4294128,2,85
3926167,3666627,2,76
4658235,3666768,2,34
3666672,3740294,2,58
3666740,4274281,2,36
3807564,3666725,2,34
4035748,3666689,2,36
4146096,3666699,2,99
3666723,3749738,2,81
3807564,3666724,2,13
3666672,3740295,2,101
3666771,3811223,2,49
4996967,3666562,2,49
3747908,3666561,2,13
3666771,3811224,2,57
4996967,3666561,2,70
4658251,3666734,2,97
4146125,3666601,2,99
3747908,3666562,2,34
3666607,3678804,2,15
1954,3666772,2,198
3666562,4211807,2,47
3666562,4211806,2,47
4658197,3666571,2,97
3672228,3666651,2,22
4658197,3666778,2,97
3666679,3750045,2,81
3666738,4274283,2,21
3666679,3750043,2,106
4146096,3666645,2,99
4146095,3666603,2,18
3666627,3750043,2,106
4996963,3666675,2,27
3666627,3750045,2,81
3672147,3666604,2,23
4658251,3666721,2,12
3666781,4274283,2,21
3666738,4274290,2,132
4997009,3666776,2,57
3672210,3666700,2,18
3666593,3678786,2,31
3666593,3678787,2,51
4658234,3666769,2,109
3666703,3678803,2,16
3666724,4036979,2,101
3666724,4036978,2,70
3666621,4036979,2,97
3666621,4036978,2,49
4658250,3666631,2,34
3666723,5657278,2,67
1958,3666723,2,243
4472871,3666620,2,61
4472871,3666621,2,50
3666781,4274290,2,132
4035749,3666686,2,21
4146121,3666703,2,16
3666562,3740295,2,97
3749769,3666619,2,74
4117695,3666781,2,132
3807565,3666561,2,82
4473744,3666643,2,10
3666567,3740975,2,45
3666562,3740294,2,44
3807565,3666562,2,76
3666567,3740974,2,49
4658250,3666735,2,34
3666673,4035916,2,44
3666672,4035915,2,70
3666673,4035915,2,49
3666672,4035916,2,58
3666730,3813340,2,97
3666725,3764653,2,34
4146123,3666604,2,23
2224148,3666756,2,103
2212,3666671,2,243
2224148,3666757,2,116
5018331,3666620,2,92
5018331,3666621,2,87
1953,3666562,2,203
3749764,3666670,2,104
3666692,4274277,2,12
3666776,3740975,2,45
2208,3666672,2,198
2208,3666673,2,203
3666776,3740974,2,49
3666673,4035731,2,47
3666696,4274273,2,67
4146118,3666706,2,18
3666696,4274274,2,67
3666722,1910,2,244
3747906,3666671,2,57
3748031,3666562,2,18
3748031,3666561,2,31
3747978,3666621,2,34
3666562,5018141,2,26
3741069,3666731,2,96
3747978,3666620,2,13
3666562,5018140,2,47
3672213,3666600,2,29
3740502,3666772,2,20
3666741,4274282,2,36
4117705,3666734,2,89
3666673,4035730,2,47
3666700,3678798,2,18
4035748,3666741,2,36
3666649,3678803,2,16
4658199,3666777,2,36
3666620,4044988,2,27
4075438,3666761,2,34
1777,3666664,2,248
3672220,3666762,2,36
3666671,3764651,2,45
4035746,3666639,2,16
4035742,3666585,2,50
2076,3666724,2,198
3747905,3666619,2,42
3672229,3666650,2,72
2076,3666725,2,203
4117705,3666721,2,126
3666727,4035727,2,27
3666635,4274290,2,132
4146119,3666651,2,22
3666564,4035727,2,27
3666621,3764653,2,34
4996968,3666620,2,90
4996968,3666621,2,69
48432,3666654,2,316
3672217,3666719,2,31
4035815,3666772,2,58
