service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
11936839,0,0,0,0,0,0,0,20151010,20151017
11936838,0,0,0,0,0,0,0,20151018,20151101
11936837,0,0,0,0,0,0,0,20151011,20151011
11936836,0,0,0,0,0,0,0,20151020,20151030
11936835,0,0,0,0,0,0,0,20151008,20151016
11936834,0,0,0,0,0,0,0,20151012,20151026
1936840,0,0,0,0,0,0,0,20151023,20151030
1936834,0,0,0,0,0,0,0,20151011,20151025
11936840,0,0,0,0,0,0,0,20151024,20151031
1936835,0,0,0,0,0,0,0,20151007,20151015
1936839,0,0,0,0,0,0,0,20151009,20151016
1936836,0,0,0,0,0,0,0,20151019,20151029
1936837,0,0,0,0,0,0,0,20151010,20151010
1936838,0,0,0,0,0,0,0,20151017,20151031
