from_stop_id,to_stop_id,transfer_type,min_transfer_time
4687367,3909064,2,135
5121422,3909088,2,48
5091913,3909081,2,130
3909045,4458822,2,21
3909046,4458759,2,21
3909036,4473382,2,113
3909041,4458825,2,112
3909040,4473384,2,125
5121424,3909075,2,143
3909041,4458824,2,17
5091911,3909081,2,119
5423677,3909090,2,104
3909049,3619158,2,60
5091908,3909075,2,47
5091908,3909074,2,117
5067448,3909068,2,101
3909037,4473382,2,112
5423724,3909058,2,134
4687366,3909062,2,49
5091918,3909088,2,31
4687350,3909031,2,77
4687350,3909030,2,77
3909031,5073994,2,90
5091926,3909052,2,52
5121449,3909090,2,126
5091926,3909051,2,127
5121447,3909068,2,101
5091898,3909051,2,63
5091920,3909068,2,66
3909047,4458821,2,35
4745127,3909090,2,101
4745129,3909063,2,130
4745129,3909062,2,136
3909040,4473342,2,104
3909036,5018475,2,113
5091921,3909064,2,136
3909031,4473370,2,109
4687351,3909031,2,95
4687351,3909030,2,95
4745126,3909090,2,78
5091932,3909037,2,112
3909030,4473298,2,109
5091932,3909035,2,121
5091932,3909036,2,113
4745126,3909058,2,87
5091917,3909088,2,38
5091916,3909087,2,93
4687373,3909075,2,143
4687370,3909068,2,66
3909038,4473309,2,112
5091907,3909075,2,116
5091910,3909085,2,134
5091917,3909072,2,98
4687371,3909088,2,48
5091917,3909073,2,139
3909030,4473419,2,90
3909031,4473298,2,109
3909030,4473370,2,109
5091899,3909051,2,117
3909037,5018475,2,112
5091899,3909052,2,7
5091923,3909061,2,57
5423677,3909058,2,100
3909090,5151464,2,126
5091897,3909050,2,132
5121419,3909090,2,104
3909040,4473417,2,104
5091906,3909088,2,48
3909047,3619156,2,43
5067616,3909058,2,134
5161453,3909038,2,93
5161453,3909037,2,79
3909040,5073986,2,104
5091893,3909037,2,79
5091893,3909038,2,93
5091899,3909048,2,60
3909047,4458760,2,59
5091899,3909049,2,60
5091931,3909095,2,136
5091930,3909044,2,60
5091900,3909047,2,43
5091930,3909043,2,51
3909031,5151479,2,95
4745128,3909063,2,110
3909088,3681977,2,48
4745128,3909062,2,117
3909030,4473344,2,90
5067447,3909088,2,48
3909058,5151528,2,100
3909035,4473310,2,121
3909031,5151480,2,77
3909037,4473310,2,112
5067579,3909030,2,71
5091901,3909054,2,27
5067579,3909031,2,71
5161454,3909036,2,113
5161454,3909037,2,112
5121423,3909088,2,31
3909036,4473310,2,113
5067590,3909058,2,100
4687365,3909063,2,49
3909035,5018475,2,121
5161454,3909035,2,121
5091957,3909044,2,60
5091957,3909043,2,51
4687377,3909068,2,101
5121446,3909075,2,98
5091922,3909062,2,49
4687359,3909047,2,59
3909031,4473419,2,90
3909052,3619157,2,52
3909052,3619158,2,7
4687364,3909061,2,57
5091960,3909068,2,51
5091960,3909069,2,117
4687369,3909069,2,66
4687374,3909075,2,98
3909040,4458755,2,104
5067616,3909090,2,126
3909030,5151479,2,95
3909082,5121819,2,37
5067418,3909075,2,98
5091916,3909073,2,99
5091894,3909095,2,118
5091916,3909074,2,135
3909030,5151480,2,77
3909037,5073988,2,112
4687358,3909047,2,99
3909038,4473381,2,112
3909030,5018481,2,90
5067580,3909030,2,30
5067580,3909031,2,30
3909040,5018473,2,104
5067432,3909088,2,31
3909044,4458758,2,100
5067486,3909075,2,143
3909043,4458823,2,100
4687361,3909094,2,135
3909083,5121819,2,37
3909090,5151528,2,104
4687368,3909064,2,136
5091960,3909089,2,80
4745134,3909086,2,124
4687360,3909047,2,35
3909030,5073994,2,90
3909050,3619159,2,52
5121419,3909058,2,100
5067590,3909090,2,104
3909040,4458825,2,48
3909088,3682003,2,31
3909040,4458826,2,125
5091895,3909044,2,47
5091895,3909043,2,118
5091912,3909081,2,126
5091904,3909064,2,135
3909036,5073988,2,113
5091912,3909082,2,130
5091912,3909083,2,130
3909050,3619162,2,132
5091901,3909094,2,135
3909048,3619158,2,60
3909082,5121846,2,42
3909051,3619157,2,127
3909051,3619159,2,64
3909051,3619158,2,117
3909083,5121846,2,42
3909031,4473344,2,90
5121449,3909058,2,134
5121026,3909083,2,42
5091909,3909074,2,143
3909051,3619160,2,63
5091909,3909073,2,115
5121026,3909082,2,42
3909031,5018481,2,90
3909035,4473382,2,121
5091919,3909068,2,101
5423724,3909090,2,126
5091905,3909089,2,101
4745127,3909058,2,111
5121025,3909082,2,37
5121025,3909083,2,37
3909047,5151527,2,99
3909058,5151464,2,134
5091956,3909043,2,118
3909047,5151471,2,35
5091956,3909044,2,47
3909047,5151472,2,59
3909035,5073988,2,121
5091909,3909087,2,96
5091927,3909050,2,52
5091927,3909051,2,64
4687361,3909054,2,27
4745135,3909086,2,142
5091905,3909069,2,66
4687372,3909088,2,31
4687369,3909089,2,101
3909040,4473312,2,125
5091903,3909063,2,49
