service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1961851,0,0,0,0,0,0,0,20151023,20151030
1961850,0,0,0,0,0,0,0,20151009,20151218
1961830,0,0,0,0,0,0,0,20151007,20151217
1961848,0,0,0,0,0,0,0,20151019,20151231
1961849,0,0,0,0,0,0,0,20151010,20151226
1961846,0,0,0,0,0,0,0,20151023,20151030
1961847,0,0,0,0,0,0,0,20151007,20151217
1961844,0,0,0,0,0,0,0,20151010,20151226
1961845,0,0,0,0,0,0,0,20151009,20151218
1961842,0,0,0,0,0,0,0,20151007,20151217
1961843,0,0,0,0,0,0,0,20151019,20151231
11961845,0,0,0,0,0,0,0,20151010,20151219
11961846,0,0,0,0,0,0,0,20151024,20151031
1961841,0,0,0,0,0,0,0,20151011,20151227
1961840,0,0,0,0,0,0,0,20151023,20151030
11961841,0,0,0,0,0,0,0,20151012,20151228
11961842,0,0,0,0,0,0,0,20151008,20151218
11961843,0,0,0,0,0,0,0,20151020,20160101
11961844,0,0,0,0,0,0,0,20151011,20151227
1961839,0,0,0,0,0,0,0,20151009,20151218
1961831,0,0,0,0,0,0,0,20151019,20151231
1961832,0,0,0,0,0,0,0,20151010,20151226
1961833,0,0,0,0,0,0,0,20151009,20151218
1961834,0,0,0,0,0,0,0,20151023,20151030
1961835,0,0,0,0,0,0,0,20151011,20151227
1961836,0,0,0,0,0,0,0,20151007,20151217
1961837,0,0,0,0,0,0,0,20151019,20151231
1961838,0,0,0,0,0,0,0,20151010,20151226
