from_stop_id,to_stop_id,transfer_type,min_transfer_time
5151204,4226829,2,36
5151204,4695666,2,36
5151174,4146235,2,35
5151162,5150218,2,91
5151174,4146236,2,88
5151167,140079,2,160
5151167,140078,2,160
5151166,5150633,2,67
4230063,5151189,2,61
5151166,5150249,2,44
5151161,4211760,2,91
5151225,4008141,2,69
5151126,4211754,2,25
5151204,4695675,2,21
5151275,5151239,2,44
5151204,4695638,2,36
5151151,5150633,2,76
5151166,5150250,2,54
4230064,5151191,2,92
4230064,5151192,2,87
5151224,4008138,2,18
4230064,5151190,2,61
5151221,4008137,2,23
4230042,5151204,2,36
5151210,4226786,2,54
5151226,4008140,2,69
4230065,5151187,2,28
5151197,4238765,2,31
5151206,4695674,2,29
5151204,4695647,2,21
5151185,4211745,2,52
5151140,4226832,2,55
5151223,4008139,2,18
5151198,4238654,2,31
5151164,4146237,2,56
5151164,4146238,2,71
5151125,4211755,2,23
5151128,4211750,2,44
5151245,4179733,2,21
5151245,4179732,2,26
5151166,4179732,2,32
5151151,140078,2,172
5151243,4146238,2,25
5151166,4179733,2,41
5151243,4146237,2,9
5151231,4211743,2,66
5151180,4211751,2,44
5151208,4226784,2,15
5151231,4211742,2,55
5151206,4695667,2,33
5151204,4695652,2,36
5151151,140079,2,172
5151129,4146228,2,90
5151139,4226785,2,15
5151129,4146227,2,26
5151161,4211759,2,116
4230049,5151197,2,31
5151197,4238653,2,31
5151207,4226785,2,15
5151235,4211816,2,25
5151242,4146236,2,90
5151219,4008135,2,126
5151242,4146235,2,23
5151240,4146232,2,84
5151244,4211815,2,136
4230063,5151192,2,104
5151161,4146239,2,64
5151228,5478496,2,18
5151240,4146231,2,43
5151228,5478495,2,25
5151205,4226783,2,34
5151167,5150214,2,135
5151202,4695637,2,40
4230063,5151191,2,115
5151166,5150213,2,21
5151204,4695661,2,21
5151166,5150214,2,88
5151206,4226782,2,34
5151167,5150213,2,35
4230061,5151192,2,74
4230061,5151191,2,69
5151165,5150633,2,83
5151164,5150252,2,81
5151164,5150253,2,48
4230062,5151191,2,63
4230062,5151192,2,70
5151150,4179571,2,37
5151167,4179732,2,26
5151234,4211817,2,23
5151167,4179733,2,21
5151205,4695660,2,63
5151150,4179579,2,34
5151176,4146234,2,85
5151232,4211819,2,52
5151197,4226300,2,31
5151205,4695667,2,37
5151165,5157441,2,83
5151167,5150633,2,113
5151273,5151181,2,23
5151165,5157442,2,49
5151239,4146230,2,32
5151192,5478494,2,70
5151192,5478493,2,74
5151239,4146229,2,14
5151245,5150214,2,135
5151210,4226832,2,54
5151245,5150213,2,35
4230041,5151203,2,36
5151151,5150676,2,54
5151134,4238706,2,31
5151151,5150675,2,76
5151205,4695674,2,63
5151240,4211753,2,23
5151244,5150215,2,116
5151161,5150216,2,116
5151148,4008139,2,18
4230047,5151199,2,17
5151245,5157442,2,25
5151245,5157441,2,113
5151274,5151128,2,44
5151167,5150249,2,20
5151164,4211757,2,48
5151164,4211758,2,81
5151137,4226781,2,36
5151165,5150213,2,21
5151165,5150214,2,106
5151169,4179734,2,48
4230066,5151188,2,28
4230048,5151200,2,17
5151166,140079,2,182
5151166,140078,2,182
5151242,4211756,2,23
5151222,4008136,2,23
5151181,4146228,2,90
5151220,4008135,2,144
5151181,4146227,2,26
5151203,4226781,2,36
5151191,5478494,2,63
5151191,5478493,2,69
5151241,4146234,2,90
5151180,4146230,2,32
5151160,5150675,2,32
5151239,4211751,2,44
5151160,5150676,2,104
5151228,4226320,2,98
5151175,4211756,2,23
5151159,5150251,2,45
5151178,4146231,2,43
5151228,4008142,2,25
5151206,4226830,2,34
5151160,5150250,2,91
5151236,4146224,2,74
5151151,5150250,2,44
5151227,4179571,2,37
5151203,4695647,2,36
5151228,4226323,2,25
5151244,4146240,2,88
5151228,4226324,2,40
5151228,4008143,2,18
5151134,4035653,2,31
5151175,4146235,2,23
5151175,4146236,2,90
5582576,5151231,2,39
5151228,4226319,2,117
5151244,4146239,2,77
5151147,4008137,2,23
5151227,5478496,2,23
5151341,5151238,2,23
5151192,4146222,2,84
5151192,4146221,2,49
5151341,5151234,2,23
5151245,5150633,2,113
5151166,5157442,2,64
5151158,4179737,2,106
5151228,4179571,2,40
5151166,5157441,2,67
5151275,5151180,2,44
5151165,4179733,2,30
5151169,5150251,2,48
5151165,4179732,2,23
5151158,4179736,2,90
5151274,5151179,2,44
5151227,4179579,2,34
5151140,4226787,2,135
5151140,4226786,2,55
5151151,5150249,2,33
5151152,4179735,2,48
5151165,5150675,2,83
5151136,4695662,2,40
5151165,5150676,2,49
4230047,5151135,2,17
5151197,4238706,2,31
5151150,4226319,2,131
5151243,5150252,2,31
4230050,5151198,2,31
5151131,4146223,2,63
5151131,4146224,2,71
5151167,5157441,2,113
5151167,5157442,2,25
5151138,4695660,2,63
5151174,4211755,2,23
5151160,5150633,2,32
5151165,5150250,2,29
5151209,4226832,2,55
5151234,4146227,2,6
5151198,4035654,2,31
5151200,4226301,2,17
5151234,4146228,2,91
5151183,5423651,2,54
5151191,4146222,2,72
5151168,4179735,2,48
5151130,4146226,2,20
5151150,4226320,2,115
5151130,4146225,2,25
5151191,4146221,2,39
5151150,4226324,2,37
5151138,4695653,2,37
5151167,5150675,2,113
5151159,4179735,2,8
5151159,4179734,2,45
5151183,5423655,2,13
5151238,4146227,2,6
5151238,4146228,2,91
5151183,5423654,2,15
5151167,5150676,2,25
5151205,4695639,2,37
4230041,5151137,2,36
5151124,4211757,2,31
5151270,5151183,2,54
5151138,4695674,2,63
5151205,4695653,2,37
5151235,4146234,2,90
5151204,4226780,2,36
5151245,5150249,2,20
5151244,4211760,2,88
5151189,4146221,2,131
5151189,4146222,2,130
5151126,4146234,2,85
5151203,4695661,2,36
5151236,4146223,2,53
5151160,5150249,2,83
5151178,4146232,2,84
5151186,4211744,2,119
5151134,4226300,2,31
4230107,5151231,2,49
5151138,4695667,2,37
5151205,4695646,2,63
5151178,4211753,2,23
5151165,5150249,2,32
5151161,4146240,2,91
5151225,4179572,2,70
5151150,4008143,2,23
5151151,4179733,2,30
5151227,4226324,2,37
5151151,4179732,2,21
5151160,140079,2,219
5151160,140078,2,219
5151171,4179737,2,106
5151201,4695662,2,40
5151171,4179736,2,90
5151160,4179733,2,80
5151227,4226320,2,115
5151226,4179572,2,31
5151160,4179732,2,72
5151150,5478496,2,23
5151245,5150675,2,113
5151166,5150675,2,67
5151245,5150676,2,25
5151166,5150676,2,64
5151183,5150921,2,13
5151227,4226319,2,131
5151245,140079,2,160
5151206,4695660,2,29
5151151,5150213,2,10
5151160,5150214,2,51
5151245,140078,2,160
5151151,5150214,2,99
5151160,5150213,2,61
5151179,4211750,2,44
5151138,4695639,2,37
5151165,140079,2,176
5151165,140078,2,176
5151149,4008141,2,69
5151129,4211749,2,23
5151231,4211820,2,119
5151203,4695675,2,36
5151124,5150253,2,31
5151206,4695646,2,29
5151198,4226299,2,31
5151237,4146226,2,31
5151237,4146225,2,10
5151238,4211817,2,23
5151271,5151183,2,54
5151149,4179578,2,18
5151149,4179577,2,122
5151127,4211752,2,23
5151128,4146230,2,52
5151134,4238653,2,31
5151208,4226831,2,15
5151138,4695646,2,63
5151128,4146229,2,34
