service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2008556,0,0,0,0,0,0,0,20160101,20160131
2008558,0,0,0,0,0,0,0,20160109,20160130
2008557,0,0,0,0,0,0,0,20160104,20160128
11936754,0,0,0,0,0,0,0,20151226,20151226
1936753,0,0,0,0,0,0,0,20151023,20151224
1936752,0,0,0,0,0,0,0,20151019,20151231
11936756,0,0,0,0,0,0,0,20151008,20151218
1936751,0,0,0,0,0,0,0,20151225,20151225
11936755,0,0,0,0,0,0,0,20151012,20151228
1936750,0,0,0,0,0,0,0,20151023,20151224
12008563,0,0,0,0,0,0,0,20160110,20160131
1936757,0,0,0,0,0,0,0,20151019,20151231
12008564,0,0,0,0,0,0,0,20160103,20160103
1936756,0,0,0,0,0,0,0,20151007,20151217
12008561,0,0,0,0,0,0,0,20160102,20160201
1936755,0,0,0,0,0,0,0,20151011,20151227
12008562,0,0,0,0,0,0,0,20160105,20160129
1936754,0,0,0,0,0,0,0,20151225,20151225
1936759,0,0,0,0,0,0,0,20151024,20151226
1936758,0,0,0,0,0,0,0,20151010,20151219
12008565,0,0,0,0,0,0,0,20160109,20160130
11936757,0,0,0,0,0,0,0,20151020,20160101
11936758,0,0,0,0,0,0,0,20151011,20151220
11936759,0,0,0,0,0,0,0,20151025,20151227
2008567,0,0,0,0,0,0,0,20160108,20160129
2008566,0,0,0,0,0,0,0,20160104,20160128
2008565,0,0,0,0,0,0,0,20160108,20160129
2008564,0,0,0,0,0,0,0,20160102,20160102
11936761,0,0,0,0,0,0,0,20151024,20151225
2008563,0,0,0,0,0,0,0,20160109,20160130
11936760,0,0,0,0,0,0,0,20151010,20151219
2008562,0,0,0,0,0,0,0,20160104,20160128
2008561,0,0,0,0,0,0,0,20160101,20160131
1936761,0,0,0,0,0,0,0,20151023,20151224
1936744,0,0,0,0,0,0,0,20151011,20151227
1936743,0,0,0,0,0,0,0,20151225,20151225
1936762,0,0,0,0,0,0,0,20151007,20151217
2008560,0,0,0,0,0,0,0,20160108,20160129
1936746,0,0,0,0,0,0,0,20151019,20151231
1936763,0,0,0,0,0,0,0,20151009,20151218
1936745,0,0,0,0,0,0,0,20151007,20151217
1936748,0,0,0,0,0,0,0,20151024,20151226
1936747,0,0,0,0,0,0,0,20151010,20151219
1936760,0,0,0,0,0,0,0,20151009,20151218
1936749,0,0,0,0,0,0,0,20151009,20151218
2008559,0,0,0,0,0,0,0,20160102,20160102
