service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1931226,0,0,0,0,0,0,0,20151007,20151218
1931225,0,0,0,0,0,0,0,20151011,20151227
1931228,0,0,0,0,0,0,0,20151010,20151226
1931227,0,0,0,0,0,0,0,20151019,20151231
1931230,0,0,0,0,0,0,0,20151007,20151218
11931225,0,0,0,0,0,0,0,20151012,20151228
11931227,0,0,0,0,0,0,0,20151020,20160101
1931232,0,0,0,0,0,0,0,20151019,20151231
11931226,0,0,0,0,0,0,0,20151008,20151219
1931233,0,0,0,0,0,0,0,20151010,20151226
2006878,0,0,0,0,0,0,0,20160104,20160129
11931228,0,0,0,0,0,0,0,20151011,20151227
2006879,0,0,0,0,0,0,0,20160102,20160130
2006877,0,0,0,0,0,0,0,20160101,20160131
12006879,0,0,0,0,0,0,0,20160103,20160131
1931229,0,0,0,0,0,0,0,20151011,20151227
2006882,0,0,0,0,0,0,0,20160102,20160130
2006881,0,0,0,0,0,0,0,20160104,20160129
2006880,0,0,0,0,0,0,0,20160101,20160131
12006878,0,0,0,0,0,0,0,20160105,20160130
12006877,0,0,0,0,0,0,0,20160102,20160201
