service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
11985694,0,0,0,0,0,0,0,20151020,20160101
11985693,0,0,0,0,0,0,0,20151008,20151219
11985689,0,0,0,0,0,0,0,20151011,20151227
11985691,0,0,0,0,0,0,0,20151012,20151228
11985687,0,0,0,0,0,0,0,20151020,20160101
1985691,0,0,0,0,0,0,0,20151011,20151227
11985686,0,0,0,0,0,0,0,20151008,20151219
1985696,0,0,0,0,0,0,0,20151010,20151226
1985687,0,0,0,0,0,0,0,20151019,20151231
1985686,0,0,0,0,0,0,0,20151007,20151218
1985694,0,0,0,0,0,0,0,20151019,20151231
1985689,0,0,0,0,0,0,0,20151010,20151226
1985693,0,0,0,0,0,0,0,20151007,20151218
1985684,0,0,0,0,0,0,0,20151011,20151227
11985684,0,0,0,0,0,0,0,20151012,20151228
11985696,0,0,0,0,0,0,0,20151011,20151227
