from_stop_id,to_stop_id,transfer_type,min_transfer_time
5121585,4473322,2,112
5121593,5121718,2,12
5121593,5121716,2,133
3681799,5121573,2,60
5121561,5121348,2,30
5121591,5121313,2,24
5121573,5121684,2,60
5121592,5121717,2,97
5121591,5121312,2,91
5121591,5121718,2,80
5121591,5121311,2,80
5121591,5121717,2,91
5121586,5121319,2,42
5121584,4473391,2,42
3681835,5121575,2,135
5121590,5121722,2,127
5121584,4473394,2,44
5121562,4015757,2,92
5121562,4015756,2,92
5121592,5121718,2,83
5121600,5121664,2,36
5121568,5549522,2,76
5121600,5121663,2,36
5121592,5121314,2,24
5121605,5121665,2,90
5121587,5121642,2,28
4687375,5121599,2,18
3681800,5121574,2,60
5121592,5121311,2,83
3681801,5121571,2,34
5121588,5121641,2,28
5121585,4473319,2,92
4745137,5121599,2,19
5121592,5121312,2,97
3893539,5121561,2,30
3893539,5121562,2,24
3681801,5121572,2,14
5121570,5121618,2,53
5121562,1747,2,198
3681855,5121574,2,60
5121604,5121726,2,90
5121561,5289123,2,30
4009262,5121571,2,40
3681853,5121570,2,51
3893540,5121562,2,95
5121590,5121705,2,23
4009262,5121572,2,74
3893540,5121561,2,97
4687325,5121563,2,123
4687325,5121564,2,81
5121426,5121599,2,36
4008457,5121561,2,9
5121561,5289124,2,90
4009384,5121574,2,98
4009384,5121573,2,112
5121604,5121685,2,135
5121561,5121378,2,90
5121586,5121640,2,42
5121581,4473416,2,140
4009114,5121602,2,32
5121569,5121618,2,45
4009135,5121575,2,100
4009135,5121576,2,63
4009135,5121577,2,64
5121580,5018470,2,125
5121581,5018470,2,140
3681857,5121605,2,90
5121600,5121306,2,36
4009156,5121586,2,52
5121600,5121305,2,36
5121581,4473390,2,64
5121592,5121657,2,97
5121592,5121658,2,83
5121575,5121665,2,135
5121598,5121315,2,127
5121587,5121317,2,28
4008455,5121561,2,30
5121586,5121702,2,42
4008455,5121562,2,24
4745136,5121600,2,0
5121582,4458753,2,54
5121562,3813203,2,90
4687322,5121561,2,0
5121594,5121656,2,143
4008875,5121562,2,24
4008875,5121561,2,30
4687322,5121562,2,9
5121561,3813166,2,49
5121561,3813165,2,94
5067372,5121593,2,91
5121598,5121721,2,18
5121561,3813163,2,30
5067372,5121594,2,80
5121581,5018469,2,64
5067372,5121592,2,24
5121588,5121703,2,28
5121581,4458829,2,31
5121585,5121322,2,112
5121562,2425,2,198
5121594,5121657,2,12
5121596,5121310,2,30
3893542,5121561,2,40
3893542,5121562,2,49
5067384,5121599,2,106
5121596,5121719,2,30
5121599,5121664,2,36
5121596,5121659,2,30
5121599,5121663,2,36
4008878,5121562,2,99
4008878,5121561,2,105
3442578,5121566,2,57
3442578,5121565,2,54
5067384,5121600,2,106
5121590,5121643,2,23
4687324,5121563,2,133
4745136,5121599,2,0
4687324,5121564,2,93
5121597,5121662,2,18
5121588,5121318,2,28
5121595,5121660,2,30
5121582,4473317,2,63
5121598,5121308,2,18
5121583,4473320,2,57
5121583,4473321,2,92
5121598,5121706,2,127
4687376,5121599,2,18
5121580,4473416,2,125
5121598,5121644,2,127
5121572,5121681,2,34
4009113,5121586,2,52
5121426,5121600,2,36
3681803,5121570,2,33
5121574,5121621,2,60
5121585,5018467,2,112
3681803,5121569,2,19
4009159,5121581,2,64
5121590,5121662,2,127
5121584,4473319,2,57
5121594,5121312,2,12
5121594,5121313,2,83
5121594,5121314,2,80
5121570,5549560,2,13
5121585,5121637,2,112
4009385,5121573,2,109
5121591,5121658,2,80
5121591,5121657,2,91
5121561,2425,2,204
4009385,5121574,2,101
5121605,5121725,2,90
3681796,5121605,2,126
5121599,5121305,2,36
5121604,5121623,2,135
5121599,5121306,2,36
5121582,4458829,2,54
5121597,5121722,2,18
3681835,5121605,2,90
5121566,5549521,2,88
4009171,5121585,2,59
4009157,5121602,2,32
5121599,5121724,2,36
4009171,5121583,2,120
5121599,5121723,2,36
3681854,5121572,2,31
5121585,4473396,2,112
4687375,5121600,2,18
3681854,5121571,2,10
4009168,5121578,2,44
5121585,4473391,2,128
5121585,4473394,2,106
3442577,5121566,2,81
5121602,4473393,2,45
3681857,5121575,2,135
5121562,5121378,2,92
5121587,5121704,2,28
5067344,5121594,2,143
5511405,5121598,2,127
5067344,5121593,2,133
5121561,3813203,2,98
3442577,5121565,2,73
5121571,5121682,2,34
3681802,5121572,2,31
3681802,5121571,2,10
5121561,4015757,2,90
5121561,4015756,2,90
5121571,5121620,2,34
4009112,5121585,2,112
5067487,5121590,2,23
4009158,5121583,2,57
5121580,5073983,2,125
5121573,5121622,2,60
5511405,5121589,2,23
5121581,4473389,2,45
5121562,5289124,2,92
5121562,5289123,2,24
4009155,5121585,2,112
4009128,5121585,2,59
5121575,5121725,2,135
4009116,5121581,2,64
5121583,5073981,2,57
5121593,5121656,2,133
5121581,4473318,2,64
5121581,4473317,2,45
4009128,5121583,2,120
5121593,5121658,2,12
5121570,5549523,2,13
4009125,5121578,2,44
5121585,5073979,2,112
5121562,3813166,2,55
3893541,5121562,2,95
5121572,5121619,2,34
3893541,5121561,2,97
5121562,3813165,2,103
4687323,5121561,2,9
5121562,3813163,2,24
5121589,5121706,2,23
4745137,5121600,2,19
5121583,5018468,2,57
3681853,5121569,2,37
5121570,5121680,2,53
4009266,5121572,2,95
4009115,5121583,2,57
5121604,5121666,2,90
5121589,5121644,2,23
5121590,5121307,2,127
4009266,5121571,2,75
5121600,5121724,2,36
5121600,5121723,2,36
5121597,5121307,2,18
5121582,4473389,2,63
5121569,5121680,2,45
5067364,5121594,2,83
5067364,5121593,2,97
5067364,5121591,2,24
5121594,5121716,2,143
5121594,5121717,2,12
5121574,5121683,2,60
5121589,5121315,2,23
5121581,5073983,2,140
4008877,5121561,2,105
5121598,5121661,2,18
4008877,5121562,2,99
5121561,1747,2,204
5121590,5121316,2,23
3681856,5121604,2,135
5121581,5073982,2,64
4009178,5121575,2,100
4009178,5121576,2,63
5121595,5121309,2,30
3681798,5121604,2,90
5121601,5121639,2,52
4009178,5121577,2,64
5121580,4473341,2,125
5121601,5121319,2,52
5121593,5121314,2,91
5121593,5121313,2,97
5121593,5121311,2,12
5121601,5121702,2,52
5121601,5121701,2,52
4687376,5121600,2,18
5121581,4458753,2,31
5121583,4473394,2,13
5121583,4473395,2,92
5121583,4473391,2,42
3681804,5121569,2,37
5121583,4473392,2,57
3681804,5121570,2,51
5121581,4473341,2,140
5121562,5121348,2,24
5121585,5121699,2,112
5121601,5121320,2,52
5121601,5121640,2,52
3681834,5121604,2,135
5121595,5121720,2,30
