service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1943845,0,0,0,0,0,0,0,20151020,20151229
1943832,0,0,0,0,0,0,0,20151007,20151217
1943741,0,0,0,0,0,0,0,20151013,20151215
1943757,0,0,0,0,0,0,0,20151009,20151218
11943772,0,0,0,0,0,0,0,20151024,20151031
1943756,0,0,0,0,0,0,0,20151010,20151226
1943732,0,0,0,0,0,0,0,20151007,20151217
1943744,0,0,0,0,0,0,0,20151020,20151229
1943734,0,0,0,0,0,0,0,20151019,20151231
1943852,0,0,0,0,0,0,0,20151023,20151030
1943851,0,0,0,0,0,0,0,20151009,20151218
11943741,0,0,0,0,0,0,0,20151014,20151216
11943663,0,0,0,0,0,0,0,20151012,20151228
11943734,0,0,0,0,0,0,0,20151020,20160101
11943732,0,0,0,0,0,0,0,20151008,20151218
1943772,0,0,0,0,0,0,0,20151023,20151030
11943744,0,0,0,0,0,0,0,20151021,20151230
11943756,0,0,0,0,0,0,0,20151011,20151227
1943839,0,0,0,0,0,0,0,20151013,20151215
1943838,0,0,0,0,0,0,0,20151019,20151231
1943663,0,0,0,0,0,0,0,20151011,20151227
11943757,0,0,0,0,0,0,0,20151010,20151219
