service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1944540,0,0,0,0,0,0,0,20151007,20151224
1944541,0,0,0,0,0,0,0,20151019,20151231
1944539,0,0,0,0,0,0,0,20151011,20151227
11944539,0,0,0,0,0,0,0,20151012,20151228
11944541,0,0,0,0,0,0,0,20151020,20160101
11944542,0,0,0,0,0,0,0,20151011,20151227
11944543,0,0,0,0,0,0,0,20151010,20151219
11944544,0,0,0,0,0,0,0,20151024,20151031
1944542,0,0,0,0,0,0,0,20151010,20151226
1944543,0,0,0,0,0,0,0,20151009,20151218
1944544,0,0,0,0,0,0,0,20151023,20151030
11944540,0,0,0,0,0,0,0,20151008,20151225
