from_stop_id,to_stop_id,transfer_type,min_transfer_time
4015712,4023680,2,20
4015713,4023755,2,119
4016083,4023746,2,11
4037722,4023820,2,76
4023810,4023509,2,12
4023807,4023505,2,42
4015712,4023818,2,98
4023807,4023506,2,115
4023703,4798867,2,76
4009352,4023702,2,27
4023704,4798867,2,54
5151336,4023676,2,11
4009352,4023701,2,13
4023819,4798868,2,23
4015711,4023752,2,28
4023773,4798868,2,23
4023774,4024906,2,90
4023774,4024905,2,90
4023820,4798867,2,76
4023814,2523,2,204
4023810,4023510,2,22
4037324,4023818,2,98
4023701,4024955,2,67
4023820,4023487,2,76
4023820,4023486,2,72
4015746,4023750,2,90
4015746,4023751,2,102
4472634,4023775,2,76
4015749,4023676,2,11
4472634,4023776,2,54
4023737,4798862,2,21
4015745,4023750,2,115
4015745,4023751,2,124
4023819,4798850,2,25
4023773,4024905,2,67
4023773,4024906,2,67
4037323,4023755,2,119
4037722,4023703,2,76
4037722,4023704,2,54
4037325,4023752,2,28
4023702,4024955,2,90
4037319,4023677,2,15
4015715,4023679,2,19
4037319,4023676,2,22
4037724,4023819,2,23
4023774,4798850,2,32
4037320,4023746,2,11
4015710,4023753,2,28
4037324,4023680,2,20
4023704,4798851,2,50
4015749,4023746,2,11
4023703,4023486,2,72
4023703,4023487,2,76
4023776,4798867,2,54
4023739,4798863,2,22
4023819,4024906,2,67
4023819,4024905,2,67
4037320,4023676,2,11
5151337,4023746,2,11
4037723,4023820,2,72
5151337,4023747,2,13
4472636,4023773,2,23
4037723,4023775,2,72
4037723,4023776,2,50
4023700,4024955,2,144
4023774,4024955,2,90
4016077,4023753,2,28
4023814,1643,2,204
4023773,4024955,2,67
4015717,4023747,2,15
4009351,4023701,2,27
4016075,4023751,2,21
4023776,4798851,2,50
4009351,4023702,2,16
4015717,4023746,2,22
4015748,4023749,2,17
4023738,4023509,2,12
4023807,4798861,2,42
4023773,4798850,2,25
4009352,4023774,2,27
4472637,4023774,2,23
4009352,4023773,2,13
4023703,4798851,2,72
4015716,4023676,2,11
4023738,4023510,2,22
4023736,4023508,2,21
4037724,4023701,2,23
4037725,4023702,2,23
4023809,4798862,2,21
4023309,4023765,2,32
4023309,4023764,2,35
4023773,4023485,2,23
4023773,4023484,2,25
4015714,4023678,2,19
4023308,4023693,2,18
4023308,4023692,2,53
4009351,4023819,2,27
4023702,4024905,2,90
4023702,4024906,2,90
4023737,4023507,2,21
5151336,4023746,2,11
4023700,4024906,2,144
4023700,4024905,2,144
4023704,4023486,2,50
4023775,4023486,2,72
4016076,4023750,2,21
4023775,4023487,2,76
4023742,1643,2,204
4015713,4023680,2,99
4015713,4023681,2,98
4023743,2523,2,316
4015713,4023683,2,119
4037722,4023776,2,54
5151337,4023676,2,11
4037722,4023775,2,76
5151337,4023677,2,13
4472634,4023704,2,54
4023735,4798861,2,42
4472634,4023703,2,76
4023819,4024955,2,67
4015708,4023751,2,21
4023308,4023765,2,18
4016080,4023681,2,98
4015750,4023676,2,22
4023308,4023764,2,53
4016080,4023680,2,99
4023772,4024955,2,144
4015750,4023677,2,15
4016080,4023683,2,119
4472635,4023776,2,50
4023775,4798851,2,72
4037323,4023683,2,119
4015716,4023746,2,11
4023811,4023509,2,18
4472635,4023775,2,72
4023774,4023484,2,32
4023702,4798850,2,32
4037323,4023680,2,99
4023704,4023487,2,54
4016081,4023678,2,19
4037323,4023681,2,98
4016084,4023746,2,22
4016084,4023747,2,15
4037724,4023773,2,23
4016084,4023676,2,22
4023701,4024905,2,67
4023701,4024906,2,67
4016084,4023677,2,15
4037326,4023753,2,28
4472636,4023819,2,23
4023809,4023507,2,21
4023775,4798867,2,76
4023815,2523,2,316
4472634,4023820,2,76
4023815,1643,2,316
4037328,4023751,2,21
4037327,4023750,2,21
4023701,4023484,2,25
4023701,4023485,2,23
4023742,2523,2,204
4016083,4023676,2,11
4023701,4798850,2,25
4023735,4023505,2,42
4023735,4023506,2,115
4023772,4024906,2,144
4472637,4023702,2,23
4023772,4024905,2,144
4472635,4023820,2,72
4023309,4023692,2,35
4023309,4023693,2,32
4037321,4023679,2,19
4472636,4023701,2,23
4016079,4023818,2,98
4037322,4023678,2,19
4023808,4023508,2,21
4037723,4023703,2,72
4037723,4023704,2,50
4023811,4798863,2,22
4023820,4798851,2,72
4009352,4023819,2,13
4015747,4023748,2,17
4016082,4023679,2,19
4016080,4023755,2,119
4472635,4023704,2,50
4472635,4023703,2,72
4023776,4023487,2,54
4016078,4023752,2,28
4023776,4023486,2,50
4023739,4023509,2,18
4023701,4798868,2,23
4023702,4023484,2,32
4016079,4023680,2,20
4009351,4023774,2,16
4009351,4023773,2,27
4015750,4023746,2,22
4037725,4023774,2,23
4015750,4023747,2,15
4023819,4023485,2,23
4023819,4023484,2,25
4015717,4023676,2,22
4015709,4023750,2,21
4023743,1643,2,316
4037319,4023747,2,15
4037319,4023746,2,22
4015717,4023677,2,15
