service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1985887,0,0,0,0,0,0,0,20151019,20151029
11985882,0,0,0,0,0,0,0,20151025,20151101
1985891,0,0,0,0,0,0,0,20151023,20151030
1985886,0,0,0,0,0,0,0,20151007,20151217
11985881,0,0,0,0,0,0,0,20151011,20151220
1985885,0,0,0,0,0,0,0,20151011,20151220
11985880,0,0,0,0,0,0,0,20151020,20151030
1985884,0,0,0,0,0,0,0,20151023,20151030
1985883,0,0,0,0,0,0,0,20151009,20151218
1985882,0,0,0,0,0,0,0,20151024,20151031
1985881,0,0,0,0,0,0,0,20151010,20151219
1985880,0,0,0,0,0,0,0,20151019,20151029
1985890,0,0,0,0,0,0,0,20151009,20151218
1985888,0,0,0,0,0,0,0,20151010,20151219
1985889,0,0,0,0,0,0,0,20151024,20151031
11985878,0,0,0,0,0,0,0,20151012,20151221
11985879,0,0,0,0,0,0,0,20151008,20151218
1985879,0,0,0,0,0,0,0,20151007,20151217
11985883,0,0,0,0,0,0,0,20151010,20151219
1985878,0,0,0,0,0,0,0,20151011,20151220
11985884,0,0,0,0,0,0,0,20151024,20151031
