from_stop_id,to_stop_id,transfer_type,min_transfer_time
4009689,4766795,2,127
3749974,2268,2,292
4017048,3749987,2,135
4298516,4473177,2,59
4016786,3749962,2,55
4298516,4473178,2,39
3765464,3749984,2,104
2396,4298517,2,275
4016022,3749972,2,25
4009685,3749978,2,27
4016022,3749971,2,71
5081729,3749964,2,92
4016613,3749953,2,95
5081731,3749968,2,126
4037215,3749983,2,99
5081729,3749963,2,106
4037215,3749982,2,99
3926156,3749952,2,45
1786,4298517,2,275
5081731,3749966,2,68
4016036,3749972,2,59
5468214,3749950,2,94
2494,3749981,2,230
3749985,4036726,2,135
4016780,3749975,2,124
4758938,3749960,2,131
4016781,3749973,2,126
3813150,3749984,2,104
5468214,3749949,2,82
4009663,4766796,2,76
3740326,3749981,2,78
4036845,3749949,2,102
2030,3749982,2,217
2030,3749983,2,217
2029,3749983,2,217
4016786,3749960,2,110
2029,3749982,2,217
4016786,3749961,2,19
4016092,3749973,2,126
4016106,3749972,2,25
4016106,3749971,2,71
4017032,3749977,2,26
3813139,3749983,2,103
3813139,3749982,2,103
3749971,4016308,2,59
4016349,3749951,2,42
4016104,3749968,2,40
4010709,3749975,2,140
3749983,2147,2,217
4022965,3749981,2,107
4036844,3749949,2,82
4036844,3749950,2,94
5157412,3749948,2,81
5157412,3749947,2,81
4022970,4298517,2,23
3765167,3749978,2,27
4016540,3749949,2,102
3749975,4036728,2,140
5081730,3749964,2,95
5081730,3749963,2,109
4008385,3749983,2,45
4008385,3749982,2,45
3749983,2028,2,217
4472780,3749974,2,37
2084,3749983,2,234
4017033,3749976,2,26
2084,3749982,2,234
4023029,3749984,2,28
3749983,4035037,2,45
3749983,4035036,2,66
3765458,4298517,2,96
4726743,3749984,2,104
3765170,4766796,2,76
4016026,3749985,2,135
4009662,4766795,2,127
4009661,4766795,2,127
4016615,3749954,2,117
4016614,3749954,2,117
4016615,3749953,2,135
4016614,3749953,2,135
4009690,4766795,2,127
4017047,3749975,2,124
4017021,3749960,2,110
4017021,3749962,2,55
1684,3749981,2,230
4016790,3749975,2,37
4017021,3749961,2,19
5018213,3749990,2,54
3749994,3749952,2,88
4009657,3749978,2,27
4017026,3749973,2,126
4472760,5419725,2,109
3926237,3749950,2,94
4009686,3749979,2,27
3740314,3749981,2,100
4016035,3749970,2,32
5468213,3749949,2,102
3749984,4459236,2,50
4211789,3749949,2,90
4023047,4298515,2,24
4017022,3749987,2,114
4574148,3749960,2,131
4473104,4298515,2,52
5158058,3749985,2,135
5419726,5419724,2,109
4016789,3749987,2,97
4211789,3749950,2,96
4473104,4298516,2,39
4726746,4298516,2,24
4017020,3749987,2,97
4016040,3749974,2,37
4016782,3749973,2,68
4016102,3749964,2,13
4016102,3749966,2,135
4016786,3749986,2,123
4298515,3749703,2,52
4037768,3749983,2,99
4298515,3749704,2,64
4037768,3749982,2,99
4016123,3749977,2,26
4574149,3749960,2,68
4574149,3749962,2,121
4473103,4298515,2,64
4473103,4298516,2,59
5018212,3749990,2,83
4298515,4473177,2,64
3765459,4298517,2,77
4298515,4473178,2,52
2148,3749982,2,217
4016039,3749975,2,37
2148,3749983,2,217
3740315,3749983,2,63
3740315,3749982,2,63
4009658,3749979,2,27
4016037,3749971,2,59
3749952,2426,2,241
3926237,3749949,2,82
3765458,3749984,2,89
3765169,4766795,2,76
3740325,3749982,2,41
3740325,3749983,2,41
4017020,3749960,2,126
3813141,4298516,2,24
4022898,3749983,2,99
4472550,3749983,2,45
4016021,3749971,2,71
4016021,3749972,2,25
4016791,3749985,2,129
4472550,3749982,2,45
5158061,5419725,2,109
4472549,3749983,2,66
4022898,3749982,2,99
4010711,3749974,2,37
4472549,3749982,2,66
4009659,4766795,2,135
4016100,3749960,2,105
5157411,3749947,2,81
5157411,3749948,2,81
4016100,3749962,2,52
4726747,3749982,2,103
4008222,3749982,2,45
4008222,3749983,2,45
4010712,3749985,2,135
4016789,3749960,2,126
4022966,4298515,2,24
