stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
3749970,,"CLAUDE DEBUSSY","FACE 21-23 AVENUE CLAUDE DEBUSSY - 92024",48.90989312899122,2.3100955339868294,0,
3749990,,"BOIS LE PRETRE","4 RUE EMILE BOREL - 75117",48.89916470019487,2.322219371934637,0,
3749972,,"HOPITAL BEAUJON","114 BOULEVARD DU GENERAL LECLERC - 92024",48.908858980420824,2.307423843582273,0,
3749953,,"TOULOUSE-LAUTREC","12 RUE TOULOUSE-LAUTREC - 75117",48.90101665918734,2.3283258698822547,0,
3749971,,"HOPITAL BEAUJON","BOULEVARD DU GENERAL LECLERC - 92024",48.90826586918908,2.307560521898799,0,
3749954,,"COLISEE","10 RUE FRUCTIDOR - 93070",48.90100735825607,2.3248225059092067,0,
3749955,,"TOUZET - GAILLARD","RUE VINCENT - 93070",48.9013305992624,2.322259639100743,0,
3749974,,"LANDY - MARTRE","13 RUE DU LANDY - 92024",48.90487707648954,2.3049858663019815,0,
3749956,,"TOUZET - GAILLARD","RUE EMILE BOREL - 93070",48.90056662716303,2.3217282255434846,0,
3749973,,"VILLENEUVE - GENERAL LECLERC","51 RUE DU LANDY - 92024",48.90583965879505,2.308775253309294,0,
3749976,,"GARE DE CLICHY - LEVALLOIS","1 RUE ARISTIDE BRIAND - 92044",48.896786681262505,2.298298248024389,0,
3749950,,"PORTE DE MONTMARTRE","101-103 BOULEVARD NEY - 75118",48.89765580116296,2.33571439177938,0,
3749975,,"LANDY - MARTRE","102 BIS RUE MARTRE - 92024",48.90449961551857,2.304972468676297,0,
3749951,,"PORTE DE SAINT-OUEN - HOPITAL BICHAT","2 AVENUE DE LA PORTE DE SAINT-OUEN - 75118",48.899093515545935,2.3297574844705964,0,
3749978,,"PORTE D'ASNIERES","9-11 AVENUE DE LA PORTE D'ASNIERES - 75117",48.89072171815623,2.302745882952136,0,
3749952,,"PORTE DE SAINT-OUEN - HOPITAL BICHAT","151 BOULEVARD NEY - 75118",48.89745787204729,2.329975814491889,0,
3749977,,"GARE DE CLICHY - LEVALLOIS","6 PL DU 8 MAI 1945 - 92044",48.896544086329115,2.2984756281855954,0,
3749979,,"PORTE D'ASNIERES","22 AVENUE DE LA PORTE D'ASNIERES - 75117",48.890721839724435,2.3031683839959776,0,
4298516,,"TERNES - MAC MAHON","FACE 1 AVENUE NIEL - 75117",48.87900870722632,2.2945508340067544,0,
4298515,,"TERNES - MAC MAHON","1 AVENUE NIEL - 75117",48.87899060028815,2.2941829473245234,0,
5419725,,"JAURES - BARBUSSE","36 BIS RUE HENRI BARBUSSE - 92044",48.89966475050333,2.305697945869282,0,
5419724,,"JAURES - BARBUSSE","51 BOULEVARD JEAN JAURES - 92044",48.90075212578295,2.3054519129764897,0,
4298517,,"PEREIRE - MARECHAL JUIN","95-97 AVENUE NIEL - 75117",48.88406032096609,2.296781552557011,0,
3749948,,"PORTE DE CLIGNANCOURT","FACE 81 BD ORNANO - 75118",48.89894976781214,2.343974879515095,0,
3749985,,"BATELIERS","26 RUE GABRIEL PERI - 92024",48.907438204202705,2.304302597963457,0,
3749984,,"PEREIRE","4 BIS PLACE DU MARECHAL JUIN - 75117",48.885085288442156,2.298048117860305,0,
3749949,,"PORTE DE MONTMARTRE","150-152 BOULEVARD NEY - 75118",48.89787149246499,2.3357280163206116,0,
3749983,,"CHARLES DE GAULLE - ETOILE","66 AV HOCHE - 75108",48.87445277569274,2.2963258094953476,0,
3749947,,"PORTE DE CLIGNANCOURT","FACE 81 BD ORNANO - 75118",48.89894976781214,2.343974879515095,0,
3749982,,"CHARLES DE GAULLE - ETOILE","66 AV HOCHE - 75108",48.87445277569274,2.2963258094953476,0,
3749963,,"FONDATION ROGUET","58 RUE GEORGES BOISSEAU - 92024",48.90683823744763,2.313396395643801,0,
3749981,,"TERNES","237 RUE DU FAUBOURG SAINT-HONORE - 75108",48.877545158770765,2.298585218601294,0,
3749962,,"GEORGES BOISSEAU","FACE 5 BIS-5 TER RUE GEORGES BOISSEAU - 92024",48.90330711424439,2.317787647206466,0,
3749961,,"GEORGES BOISSEAU","FACE 21 RUE GEORGES BOISSEAU - 92024",48.90373841785489,2.3173239804642205,0,
3749960,,"VICTOR HUGO - SANZILLON","2 RUE GEORGES BOISSEAU - 92024",48.903019640999084,2.3184966349241547,0,
3749967,,"RUE PIERRE","RUE DU GENERAL ROGUET - 92024",48.91040603006001,2.3130675307960664,0,
4766795,,"ALSACE","9 RUE VICTOR HUGO - 92044",48.89320123324828,2.299623025967514,0,
3749966,,"CIMETIERE DE CLICHY","57 RUE DU GENERAL ROGUET - 92024",48.908132249415516,2.312782285638509,0,
4766796,,"ALSACE","32 RUE VICTOR HUGO - 92044",48.89390208020657,2.29914547040116,0,
3749965,,"CIMETIERE DE CLICHY","90 RUE DU GENERAL ROGUET - 92024",48.90880632553284,2.3130137422792876,0,
3749964,,"FONDATION ROGUET","63 RUE GEORGES BOISSEAU - 92024",48.90670341784406,2.313328291363668,0,
3749987,,"VICTOR HUGO - SANZILLON","134 BD VICTOR HUGO - 93070",48.90292094149015,2.3195327236531718,0,
3749969,,"CLAUDE DEBUSSY","19 AVENUE CLAUDE DEBUSSY - 92024",48.90992896434792,2.3096046868542586,0,
3749986,,"CITROEN","31 RUE GEORGES BOISSEAU - 92024",48.904555992058846,2.3158785990955915,0,
3749968,,"RUE PIERRE","RUE DU GENERAL ROGUET - 92024",48.91005546878827,2.3127404747579794,0,
